snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.372687,0.368331,0.373877,293.47 M Ops,26.11 M Ops,107.93 M Ops,0.3871 M,1.0247 %,519.97 uJ,0.368331,0.373877,0.666234
