loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.466704, 0.726829, 0.627430, 0.634581, 0.649306, 0.627430, 2967.66 M Ops, 124.07 M Ops, 925.62 M Ops, 10.3711 M, 0.3487 %, 4369.50 uJ, 0.851351, 0.403509
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.492664, 0.726829, 0.638217, 0.643744, 0.652538, 0.638217, 2967.66 M Ops, 122.71 M Ops, 925.62 M Ops, 10.3711 M, 0.3481 %, 4368.28 uJ, 0.837838, 0.438596
