loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.451443,0.461874,0.450615,329.28 M Ops,41.53 M Ops,8.77 M Ops,1.1762 M,0.2209 %,77.74 uJ,0.519227,0.503035,0.576720
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.453812,0.465681,0.452990,329.28 M Ops,42.67 M Ops,8.77 M Ops,1.1762 M,0.2168 %,78.76 uJ,0.526157,0.507647,0.573232
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.459838,0.476197,0.459106,329.28 M Ops,41.97 M Ops,8.77 M Ops,1.1762 M,0.2161 %,78.13 uJ,0.544725,0.517553,0.563595
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.459069,0.473369,0.458333,329.28 M Ops,40.94 M Ops,8.77 M Ops,1.1762 M,0.2190 %,77.21 uJ,0.541608,0.516331,0.566187
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.456530,0.471212,0.455775,329.30 M Ops,42.25 M Ops,8.80 M Ops,1.1721 M,0.2462 %,78.48 uJ,0.536031,0.511927,0.568163
