epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.351329,0.570842,0.780487,0.051491,2.032247,1.273740,0.758506,0.040191,1.272393,0.807930
1,1.221101,0.547080,0.674021,0.074602,1.808060,1.190563,0.617498,0.086742,1.191383,0.773363
2,1.132182,0.527337,0.604845,0.084688,1.720635,1.153832,0.566803,0.089119,1.153575,0.757711
3,1.045512,0.500759,0.544753,0.091161,1.581992,1.084092,0.497900,0.092101,1.083090,0.727661
4,0.961884,0.468977,0.492907,0.096451,1.449339,1.004297,0.445041,0.097423,1.004593,0.700225
5,0.903708,0.419479,0.484229,0.104420,1.308644,0.867288,0.441356,0.105271,0.867155,0.644362
6,0.836676,0.379483,0.457192,0.114559,1.206222,0.808142,0.398080,0.113603,0.807842,0.618435
7,0.780527,0.363405,0.417121,0.123484,1.160858,0.796855,0.364003,0.119244,0.797448,0.614194
8,0.745958,0.356803,0.389156,0.130773,1.143459,0.799438,0.344020,0.123927,0.800074,0.616173
9,0.719798,0.348374,0.371424,0.136734,1.121226,0.790393,0.330833,0.127172,0.790719,0.610203
10,0.703131,0.345389,0.357741,0.141643,1.103891,0.787797,0.316094,0.132674,0.787956,0.610960
11,0.687378,0.341417,0.345961,0.146302,1.100585,0.795342,0.305243,0.134501,0.795449,0.613084
12,0.674570,0.338631,0.335939,0.150935,1.117774,0.822353,0.295421,0.138291,0.822455,0.621749
