epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.378193,0.372379,0.581368,0.169552,0.301088,0.296606,0.448169,0.175234,0.200280,0.296646
1,0.333431,0.328975,0.445579,0.197794,0.289089,0.285558,0.353083,0.199678,0.191504,0.285597
2,0.325647,0.321655,0.399144,0.224829,0.283396,0.280431,0.296505,0.226343,0.186028,0.280551
3,0.321671,0.318554,0.311731,0.253893,0.281056,0.279001,0.205502,0.249676,0.185661,0.278984
4,0.319382,0.316750,0.263213,0.273772,0.279372,0.277591,0.178070,0.261926,0.184102,0.277557
5,0.318015,0.315548,0.246772,0.286528,0.278098,0.276427,0.167107,0.270608,0.182850,0.276552
6,0.317050,0.314654,0.239618,0.295226,0.278657,0.277043,0.161456,0.278324,0.184112,0.277002
7,0.316418,0.314074,0.234345,0.301653,0.278151,0.276590,0.156157,0.282024,0.183841,0.276643
8,0.315842,0.313535,0.230643,0.307029,0.276686,0.275160,0.152523,0.287709,0.182466,0.275118
9,0.315359,0.313070,0.228960,0.311519,0.277330,0.275811,0.151889,0.289739,0.183617,0.275846
10,0.314951,0.312665,0.228620,0.313788,0.276589,0.275084,0.150485,0.291554,0.183046,0.275063
11,0.314672,0.312390,0.228140,0.314968,0.276652,0.275146,0.150657,0.291565,0.183160,0.275276
12,0.314297,0.312010,0.228675,0.316110,0.277273,0.275766,0.150713,0.291612,0.183511,0.275730
13,0.314047,0.311752,0.229561,0.316724,0.277480,0.275960,0.151968,0.292864,0.184053,0.275809
