loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.464631, 0.442799, 0.454800, 0.594201, 195.79 M Ops, 33.57 M Ops, 8.41 M Ops, 0.4798 M, 0.3828 %, 68.91 uJ
