loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.385743,0.370158,0.386157,105.34 M Ops,17.84 M Ops,4.98 M Ops,0.1632 M,0.3944 %,38.95 uJ,0.370158,0.386157,0.666033
