epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.436875,0.436875,1.000000,0.571357,0.571357,0.000000,0.000000,0.741071,0.570657
1,0.415045,0.415045,1.000000,0.562846,0.562846,0.000000,0.000000,0.723847,0.562915
2,0.409902,0.409902,1.000000,0.558948,0.558948,0.000000,0.000000,0.717148,0.558479
3,0.405929,0.405929,1.000000,0.558038,0.558038,0.000000,0.000000,0.712483,0.557054
4,0.403054,0.403054,1.000000,0.555459,0.555459,0.000000,0.000000,0.707056,0.556007
5,0.401598,0.401598,1.000000,0.556827,0.556827,0.000000,0.000000,0.711216,0.556715
6,0.400779,0.400779,1.000000,0.555271,0.555271,0.000000,0.000000,0.708283,0.555752
7,0.398001,0.398001,1.000000,0.556337,0.556337,0.000000,0.000000,0.709055,0.556901
8,0.397873,0.397873,1.000000,0.555379,0.555379,0.000000,0.000000,0.706834,0.555831
9,0.395636,0.395636,1.000000,0.557755,0.557755,0.000000,0.000000,0.711056,0.557663
