epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.279233,0.278383,0.291132,0.103393,0.238301,0.245038,0.143979,0.137295,0.128308,0.245051
1,0.254147,0.265062,0.101335,0.148393,0.231689,0.241781,0.090402,0.167698,0.126602,0.241777
2,0.250051,0.262495,0.075828,0.165727,0.232549,0.243739,0.075889,0.181048,0.127041,0.243625
3,0.245714,0.258590,0.065441,0.176382,0.228134,0.239584,0.067838,0.189117,0.125261,0.239572
4,0.243483,0.256520,0.060972,0.185349,0.227407,0.239016,0.064880,0.196798,0.125435,0.239049
5,0.242506,0.255619,0.058922,0.189600,0.227913,0.239662,0.063429,0.201113,0.125107,0.239615
6,0.241321,0.254423,0.057896,0.190359,0.227439,0.239147,0.063533,0.200820,0.124890,0.239118
0,0.280000,0.278442,0.301813,0.113650,0.238796,0.245040,0.151389,0.148069,0.129307,0.245102
1,0.255426,0.266171,0.104985,0.157998,0.232973,0.243007,0.092497,0.170722,0.127379,0.243052
2,0.249284,0.261664,0.075963,0.171302,0.232154,0.243148,0.078234,0.185174,0.127830,0.243078
3,0.246732,0.259556,0.067194,0.179746,0.227848,0.239092,0.070432,0.193727,0.125428,0.239079
4,0.244115,0.257051,0.063021,0.186983,0.227640,0.239067,0.067659,0.200071,0.125407,0.239094
5,0.243158,0.256182,0.060814,0.191547,0.228079,0.239731,0.064949,0.203997,0.125113,0.239691
6,0.241981,0.255057,0.058907,0.194582,0.227467,0.239183,0.063444,0.207836,0.125161,0.239197
0,0.279437,0.278529,0.292151,0.101800,0.238353,0.244944,0.146070,0.138094,0.128540,0.244953
1,0.254582,0.265226,0.105573,0.144347,0.231742,0.241823,0.090614,0.164151,0.126882,0.241763
2,0.248632,0.261051,0.074761,0.162159,0.230109,0.241238,0.074302,0.173027,0.125764,0.241239
3,0.245260,0.258062,0.066026,0.170285,0.228227,0.239513,0.070227,0.182841,0.124959,0.239466
4,0.243749,0.256648,0.063155,0.175271,0.229798,0.241324,0.068429,0.185074,0.126725,0.241328
5,0.242542,0.255501,0.061123,0.181430,0.227536,0.239064,0.066135,0.193102,0.124982,0.239085
6,0.241736,0.254762,0.059360,0.186261,0.228206,0.239837,0.065358,0.199473,0.125229,0.239878
7,0.241083,0.254163,0.057965,0.191853,0.226334,0.238122,0.061291,0.208500,0.124618,0.238101
8,0.240222,0.253346,0.056482,0.194979,0.226737,0.238583,0.060903,0.206555,0.124742,0.238530
9,0.239550,0.252675,0.055805,0.195203,0.227285,0.239228,0.060080,0.205276,0.124797,0.239156
0,0.279572,0.278484,0.294807,0.105046,0.238637,0.244920,0.150678,0.139321,0.128575,0.244893
1,0.254896,0.265736,0.103132,0.149020,0.233247,0.243578,0.088616,0.169557,0.127387,0.243559
2,0.248526,0.260962,0.074427,0.166091,0.229539,0.240540,0.075528,0.178592,0.125181,0.240550
3,0.245339,0.258155,0.065910,0.175469,0.228577,0.239972,0.069048,0.188565,0.125228,0.240033
4,0.243529,0.256529,0.061533,0.182763,0.228701,0.240344,0.065704,0.195157,0.125261,0.240373
5,0.242432,0.255524,0.059140,0.188552,0.229061,0.240935,0.062831,0.201266,0.125828,0.240970
0,0.279219,0.278106,0.294807,0.109190,0.238735,0.245280,0.147106,0.144131,0.128613,0.245239
1,0.254097,0.265030,0.101037,0.149930,0.230728,0.241105,0.085450,0.166391,0.126160,0.241163
2,0.247872,0.260382,0.072739,0.163992,0.229120,0.240188,0.074175,0.177003,0.125501,0.240164
3,0.244816,0.257587,0.066032,0.171535,0.228995,0.240409,0.069192,0.184173,0.125701,0.240396
4,0.242995,0.255949,0.061643,0.177686,0.227386,0.238933,0.065734,0.190025,0.124853,0.238974
5,0.241532,0.254547,0.059314,0.180678,0.227423,0.239039,0.064802,0.190799,0.125057,0.239044
6,0.241008,0.254038,0.058591,0.182681,0.228386,0.240141,0.063814,0.196122,0.125379,0.240107
0,0.279686,0.278409,0.297562,0.110526,0.239058,0.245506,0.148785,0.149602,0.128984,0.245527
1,0.254324,0.265176,0.102396,0.153003,0.230812,0.241007,0.088088,0.172429,0.126472,0.240976
2,0.248205,0.260631,0.074244,0.169761,0.228792,0.239828,0.074286,0.183094,0.125840,0.239853
3,0.245296,0.258169,0.065074,0.177343,0.228885,0.240375,0.068024,0.187124,0.125508,0.240424
4,0.243520,0.256540,0.061237,0.182080,0.227661,0.239291,0.064851,0.192469,0.125347,0.239341
5,0.242014,0.255064,0.059309,0.183640,0.227102,0.238765,0.063816,0.195335,0.124960,0.238783
6,0.240959,0.254000,0.058394,0.185469,0.227006,0.238749,0.062595,0.196842,0.125149,0.238778
7,0.240277,0.253371,0.056966,0.187150,0.226909,0.238730,0.061422,0.198998,0.125469,0.238709
8,0.239646,0.252765,0.055987,0.188300,0.227152,0.239035,0.060785,0.200619,0.124962,0.239031
9,0.238997,0.252121,0.055259,0.191180,0.227223,0.239152,0.060220,0.202003,0.125317,0.239170
