loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.251469,0.175229,0.251654,133.16 M Ops,12.64 M Ops,5.83 M Ops,0.1868 M,0.3929 %,38.18 uJ,0.175229,0.251654,0.884814
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.251041,0.175130,0.251215,133.16 M Ops,12.49 M Ops,5.83 M Ops,0.1868 M,0.3915 %,38.04 uJ,0.175130,0.251215,0.884879
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.251209,0.174980,0.251380,133.16 M Ops,12.65 M Ops,5.83 M Ops,0.1868 M,0.3982 %,38.19 uJ,0.174980,0.251380,0.884978
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.253544,0.175323,0.253752,133.16 M Ops,12.37 M Ops,5.83 M Ops,0.1868 M,0.3900 %,37.94 uJ,0.175323,0.253752,0.884752
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.252991,0.175739,0.253175,133.16 M Ops,12.49 M Ops,5.83 M Ops,0.1868 M,0.3917 %,38.05 uJ,0.175739,0.253175,0.884479
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.251131,0.174654,0.251318,133.16 M Ops,12.53 M Ops,5.83 M Ops,0.1868 M,0.3991 %,38.09 uJ,0.174654,0.251318,0.885193
