epoch,train_loss,train_mse,train_mae,train_max_abs_state,train_firing_rate,train_eta,train_kappa,train_would_cap_rate,train_support_p,train_score_std,train_grad_WQ_norm,train_grad_WK_norm,train_grad_eta_hat_norm,train_grad_WQ_absmax,train_grad_WK_absmax,train_grad_absmax_all,train_grad_total_norm_pre,train_clip_rate,train_singleton_frac,val_loss,val_mse,val_mae
0,0.435727,0.435727,0.553267,28.928614,0.201497,0.500000,0.943892,0.047215,0.455604,0.837459,10298.199219,18262231040.000000,0.000000,9415.621094,10713028608.000000,10713028608.000000,18262231040.000000,1.000000,0.039551,0.447046,0.447046,0.568571
