loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.422809, 0.292776, 0.292832, 0.222232, 0.273018, 0.292832, 20278.37 M Ops, 457.31 M Ops, 1827.86 M Ops, 2.4699 M, 0.4648 %, 8819.75 uJ, 0.772727, 0.060606, 0.030303, 0.307692
