snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.339505,0.291098,0.340574,328.39 M Ops,2.02 M Ops,310.39 M Ops,0.2312 M,0.5932 %,1429.61 uJ,0.291098,0.340574,0.810939
snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.339505,0.291098,0.340574,326.95 M Ops,2.00 M Ops,309.66 M Ops,0.2222 M,0.6780 %,1426.22 uJ,0.291098,0.340574,0.810939
