loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.314076,0.238840,0.314049,24218.91 M Ops,3226.34 M Ops,299.78 M Ops,3.1113 M,0.4195 %,4282.69 uJ,0.298554,0.355341,0.762337
