snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.431044,0.410124,0.429920,17.89 M Ops,1.61 M Ops,0.82 M Ops,0.3105 M,0.3743 %,5.23 uJ,0.558252,0.520234,0.737985
snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.430071,0.409857,0.428974,17.89 M Ops,1.61 M Ops,0.82 M Ops,0.3105 M,0.3757 %,5.23 uJ,0.554763,0.517944,0.738155
snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.431360,0.409899,0.430271,17.89 M Ops,1.53 M Ops,0.82 M Ops,0.3105 M,0.3733 %,5.16 uJ,0.557042,0.519708,0.738128
