epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.498367,0.502728,0.484039,0.089182,0.672172,0.781092,0.314292,0.106631,1.316145,0.767577
1,0.425380,0.483598,0.234094,0.109882,0.641136,0.775277,0.200387,0.128387,1.305885,0.762088
2,0.399147,0.478293,0.139095,0.133860,0.619048,0.769628,0.124285,0.147236,1.291927,0.759652
3,0.388244,0.474157,0.105959,0.150930,0.611749,0.768115,0.097975,0.162771,1.294685,0.757456
4,0.382278,0.471108,0.090406,0.161558,0.610281,0.768874,0.089190,0.167877,1.299000,0.759024
5,0.378869,0.469043,0.082583,0.167883,0.607944,0.768255,0.081209,0.173268,1.291486,0.757755
6,0.375533,0.466579,0.076383,0.173713,0.608494,0.770189,0.077211,0.179429,1.296484,0.759094
7,0.373506,0.465020,0.072821,0.178791,0.607833,0.770269,0.074114,0.185625,1.289258,0.758281
8,0.372038,0.463728,0.070768,0.182980,0.609482,0.773101,0.071878,0.191462,1.299356,0.760580
9,0.370433,0.462144,0.069098,0.186324,0.605376,0.768291,0.070084,0.191615,1.292949,0.756059
10,0.369438,0.461375,0.067360,0.189033,0.611208,0.776490,0.068137,0.193474,1.313559,0.764209
