loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.687411,0.848347,0.693748,285.33 M Ops,34.30 M Ops,7.67 M Ops,1.2600 M,0.4051 %,66.14 uJ,1.528167,1.038193,0.475058
