step,mae,mse
0,0.102176,0.032915
1,0.125894,0.047340
2,0.140910,0.057036
3,0.151840,0.064680
4,0.160316,0.070877
5,0.168143,0.077078
6,0.174263,0.082290
7,0.180906,0.087488
8,0.185862,0.092169
9,0.191504,0.097226
10,0.195623,0.101392
11,0.200609,0.106051
12,0.203951,0.109414
13,0.206855,0.112269
14,0.210435,0.115713
15,0.213749,0.119354
16,0.217745,0.123126
17,0.219696,0.125542
18,0.222447,0.128699
19,0.225973,0.132278
20,0.228831,0.135664
21,0.230777,0.137877
22,0.232922,0.140290
23,0.235655,0.143521
24,0.237524,0.145606
25,0.239066,0.148126
26,0.240908,0.150246
27,0.242463,0.152896
28,0.244391,0.154974
29,0.246242,0.157136
30,0.249436,0.160852
31,0.251722,0.164247
32,0.252054,0.165098
33,0.253405,0.166714
34,0.254658,0.168596
35,0.254667,0.169019
36,0.255475,0.170389
37,0.257080,0.172735
38,0.258233,0.174557
39,0.259683,0.176939
40,0.261608,0.179088
41,0.261505,0.180312
42,0.261910,0.181564
43,0.262866,0.182318
44,0.264816,0.184728
45,0.265139,0.185894
46,0.266261,0.187839
47,0.266808,0.188706
48,0.267888,0.191472
49,0.269386,0.193518
50,0.269990,0.194730
51,0.271215,0.196321
52,0.271291,0.197098
53,0.271864,0.198753
54,0.272006,0.199326
55,0.272503,0.200038
56,0.273300,0.201101
57,0.273651,0.202294
58,0.273410,0.202705
59,0.273958,0.203379
60,0.274750,0.204705
61,0.275633,0.206016
62,0.275599,0.206962
63,0.275871,0.207508
64,0.276474,0.208841
65,0.276710,0.209701
66,0.277572,0.210957
67,0.277744,0.211394
68,0.278468,0.212609
69,0.278801,0.213744
70,0.279108,0.214827
71,0.279039,0.214924
72,0.279409,0.215785
73,0.279716,0.217316
74,0.280754,0.218814
75,0.280573,0.218752
76,0.280895,0.219667
77,0.280858,0.219501
78,0.280940,0.219672
79,0.281385,0.220877
80,0.281782,0.221299
81,0.281843,0.222099
82,0.282161,0.222782
83,0.282230,0.223541
84,0.282813,0.224258
85,0.283010,0.224815
86,0.282758,0.225124
87,0.283002,0.225488
88,0.283366,0.226474
89,0.283590,0.226481
90,0.283903,0.227086
91,0.284048,0.228022
92,0.284609,0.228632
93,0.285281,0.228866
94,0.285590,0.229757
95,0.286833,0.231808
