snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.250902,0.174778,0.251069,133.05 M Ops,15.38 M Ops,6.41 M Ops,0.1824 M,0.4045 %,43.32 uJ,0.174778,0.251069,0.885111
