loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.865911, 0.626561, 0.626561, 0.623835, 0.630339, 0.626561, 705.20 M Ops, 62.33 M Ops, 175.42 M Ops, 3.8471 M, 0.4371 %, 863.02 uJ, 0.711691, 0.541430
