epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,0.158799,0.693726,0.025068,0.141131,0.691435,0.003555,0.687805,0.492532,0.448739,0.474760
1,0.146444,0.680787,0.012859,0.144270,0.714455,0.001724,0.712195,0.622688,0.626939,0.633548
2,0.138529,0.672852,0.004948,0.144325,0.713807,0.001955,0.682927,0.607812,0.607222,0.606674
3,0.132369,0.651241,0.002651,0.142852,0.708091,0.001542,0.712195,0.628082,0.631351,0.635809
4,0.127543,0.630612,0.001776,0.141379,0.702188,0.001177,0.746341,0.646337,0.656129,0.677218
5,0.122369,0.606390,0.001363,0.138853,0.690292,0.000994,0.756098,0.647700,0.659966,0.692462
6,0.117416,0.582554,0.001132,0.133958,0.666498,0.000823,0.756098,0.626126,0.638269,0.697256
7,0.112583,0.559015,0.000975,0.133384,0.664683,0.000559,0.756098,0.604552,0.611742,0.710702
8,0.107710,0.535266,0.000821,0.122778,0.612654,0.000309,0.751220,0.558025,0.533779,0.810596
9,0.103882,0.516584,0.000707,0.131091,0.654641,0.000203,0.751220,0.579599,0.575017,0.722057
10,0.099704,0.496137,0.000595,0.119315,0.595972,0.000151,0.721951,0.537755,0.514521,0.619110
11,0.093177,0.463774,0.000528,0.116923,0.584152,0.000116,0.731707,0.533724,0.497213,0.680520
12,0.088570,0.441025,0.000456,0.116853,0.583895,0.000092,0.746341,0.554647,0.530479,0.761338
13,0.085327,0.424940,0.000423,0.114954,0.574424,0.000087,0.751220,0.563419,0.545059,0.774359
14,0.081849,0.407574,0.000417,0.111896,0.559167,0.000079,0.770732,0.603900,0.608349,0.789848
15,0.079154,0.394325,0.000361,0.111636,0.557888,0.000073,0.775610,0.612672,0.620737,0.797403
16,0.075143,0.374375,0.000335,0.110654,0.553012,0.000065,0.770732,0.614687,0.624235,0.761487
17,0.072435,0.360945,0.000308,0.109571,0.547616,0.000060,0.765854,0.600522,0.604247,0.765332
18,0.070532,0.351497,0.000291,0.110960,0.554574,0.000057,0.780488,0.637625,0.653833,0.767265
19,0.069668,0.347244,0.000273,0.110978,0.554670,0.000054,0.765854,0.605915,0.612354,0.752830
20,0.067060,0.334267,0.000258,0.109838,0.548981,0.000053,0.765854,0.595128,0.595661,0.781579
21,0.064207,0.320026,0.000252,0.106833,0.533953,0.000053,0.770732,0.609294,0.616517,0.773916
22,0.061410,0.306100,0.000237,0.105023,0.524906,0.000052,0.765854,0.600522,0.604247,0.765332
23,0.060277,0.300446,0.000235,0.103673,0.518157,0.000052,0.770732,0.614687,0.624235,0.761487
24,0.059542,0.296807,0.000225,0.102537,0.512475,0.000053,0.756098,0.604552,0.611742,0.710702
25,0.056935,0.283775,0.000225,0.105403,0.526816,0.000050,0.760976,0.618717,0.629896,0.715191
26,0.055931,0.278808,0.000212,0.103851,0.519044,0.000053,0.765854,0.627489,0.640666,0.723783
27,0.053929,0.268805,0.000210,0.099791,0.498757,0.000049,0.765854,0.632883,0.646856,0.719632
28,0.053042,0.264374,0.000209,0.099755,0.498590,0.000046,0.756098,0.626126,0.638269,0.697256
