step,mae,mse
0,0.154337,0.057772
1,0.182951,0.080666
2,0.203710,0.100228
3,0.223562,0.120209
4,0.238583,0.137119
5,0.251646,0.153097
6,0.262943,0.167692
7,0.274253,0.183360
8,0.284074,0.197097
9,0.294574,0.212382
10,0.302061,0.223168
11,0.308074,0.232905
12,0.316278,0.245433
13,0.323951,0.257123
14,0.329827,0.268553
15,0.334274,0.276564
16,0.338032,0.284736
17,0.343027,0.294780
18,0.344703,0.298151
19,0.347174,0.303282
20,0.349578,0.307809
21,0.351182,0.311994
22,0.351683,0.313978
23,0.353716,0.317851
24,0.355176,0.320724
25,0.357390,0.324393
26,0.356403,0.325969
27,0.357515,0.329351
28,0.358320,0.330380
29,0.358578,0.331679
30,0.359326,0.334147
31,0.360143,0.335166
32,0.358473,0.334492
33,0.359641,0.334566
34,0.359381,0.334030
35,0.358829,0.333783
36,0.359403,0.334159
37,0.359093,0.334634
38,0.359295,0.335812
39,0.359963,0.334515
40,0.359867,0.334996
41,0.360461,0.336787
42,0.362036,0.336313
43,0.361894,0.336471
44,0.362242,0.336083
45,0.363152,0.336411
46,0.364076,0.336407
47,0.364432,0.337600
48,0.363191,0.337136
49,0.363092,0.337480
50,0.364130,0.338073
51,0.363821,0.337510
52,0.364115,0.338398
53,0.364804,0.338651
54,0.363544,0.338076
55,0.362887,0.338826
56,0.363676,0.337981
57,0.364780,0.338916
58,0.364020,0.338133
59,0.364490,0.338547
60,0.362978,0.339060
61,0.362792,0.338686
62,0.362796,0.338051
63,0.362785,0.338732
64,0.362336,0.336535
65,0.362568,0.338669
66,0.362698,0.338349
67,0.362538,0.338617
68,0.362837,0.338307
69,0.363618,0.339209
70,0.363733,0.337233
71,0.363819,0.337235
72,0.363303,0.337259
73,0.362588,0.336621
74,0.363060,0.335877
75,0.362323,0.335040
76,0.363914,0.336692
77,0.363185,0.335958
78,0.361847,0.333916
79,0.363017,0.333548
80,0.361304,0.331170
81,0.363918,0.331330
82,0.362107,0.330518
83,0.362674,0.329252
84,0.362490,0.328244
85,0.361848,0.327304
86,0.361220,0.325525
87,0.360774,0.325467
88,0.357969,0.321705
89,0.358143,0.319467
90,0.357243,0.318159
91,0.356665,0.318843
92,0.355652,0.316089
93,0.354107,0.315209
94,0.352619,0.313424
95,0.350925,0.314141
96,0.354717,0.316977
97,0.359012,0.321494
98,0.363365,0.327988
99,0.366725,0.331812
100,0.370479,0.337782
101,0.372167,0.342374
102,0.373422,0.346580
103,0.375746,0.351531
104,0.377876,0.356186
105,0.380334,0.359727
106,0.383123,0.364227
107,0.382938,0.366989
108,0.386699,0.372697
109,0.387289,0.376489
110,0.388458,0.379772
111,0.389317,0.382110
112,0.390230,0.384642
113,0.392160,0.388393
114,0.392505,0.390636
115,0.392246,0.391934
116,0.393215,0.393384
117,0.393960,0.394746
118,0.394259,0.395568
119,0.394955,0.398084
120,0.394809,0.397338
121,0.394933,0.397940
122,0.396875,0.399577
123,0.396155,0.400107
124,0.395575,0.399805
125,0.396232,0.400936
126,0.395509,0.401179
127,0.395778,0.400342
128,0.396026,0.401411
129,0.396267,0.400705
130,0.396540,0.400875
131,0.395744,0.400659
132,0.396064,0.401890
133,0.397673,0.401607
134,0.397082,0.401497
135,0.396913,0.402292
136,0.397330,0.401258
137,0.397224,0.401486
138,0.396978,0.402148
139,0.397735,0.402510
140,0.397542,0.402555
141,0.397502,0.402627
142,0.398051,0.403431
143,0.397774,0.402126
144,0.398227,0.402386
145,0.399046,0.404382
146,0.397833,0.401872
147,0.397900,0.402852
148,0.397744,0.403827
149,0.398294,0.401996
150,0.398235,0.405130
151,0.397735,0.405401
152,0.397880,0.403454
153,0.397379,0.403259
154,0.397859,0.405306
155,0.396583,0.404156
156,0.396996,0.402858
157,0.395910,0.400513
158,0.396921,0.402544
159,0.395478,0.401022
160,0.395009,0.399789
161,0.395402,0.399535
162,0.396441,0.401655
163,0.395448,0.401530
164,0.395154,0.397827
165,0.395104,0.398846
166,0.395063,0.399136
167,0.395117,0.398965
168,0.395801,0.397646
169,0.397879,0.399961
170,0.396227,0.398057
171,0.398058,0.399975
172,0.396627,0.397885
173,0.396073,0.396034
174,0.394877,0.394392
175,0.394662,0.392252
176,0.396146,0.393018
177,0.395700,0.391723
178,0.394146,0.390285
179,0.396418,0.391189
180,0.393343,0.386790
181,0.393139,0.385751
182,0.393416,0.384992
183,0.393131,0.385076
184,0.391689,0.383629
185,0.390751,0.381430
186,0.390119,0.378736
187,0.389999,0.378117
188,0.388329,0.375739
189,0.388133,0.375695
190,0.385950,0.375552
191,0.385548,0.373824
192,0.387170,0.375012
193,0.390806,0.378763
194,0.394935,0.383912
195,0.396876,0.384018
196,0.398465,0.386828
197,0.400419,0.390085
198,0.403261,0.395429
199,0.405797,0.399098
200,0.408653,0.404045
201,0.408514,0.404575
202,0.410946,0.408652
203,0.412448,0.411865
204,0.413365,0.415056
205,0.414644,0.417827
206,0.416977,0.421113
207,0.416797,0.422288
208,0.418520,0.424855
209,0.417506,0.424491
210,0.418595,0.426701
211,0.417547,0.427004
212,0.418083,0.427763
213,0.418998,0.430428
214,0.419597,0.431316
215,0.419162,0.431852
216,0.419614,0.432139
217,0.419812,0.432962
218,0.421840,0.434226
219,0.420034,0.433501
220,0.419739,0.433151
221,0.420327,0.433173
222,0.420092,0.434541
223,0.420452,0.433521
224,0.420818,0.433181
225,0.420929,0.433748
226,0.420595,0.433747
227,0.420991,0.434717
228,0.421615,0.433605
229,0.421519,0.434457
230,0.422982,0.434389
231,0.423836,0.435759
232,0.422970,0.434227
233,0.423977,0.436125
234,0.423814,0.434934
235,0.424193,0.435425
236,0.425146,0.436011
237,0.424492,0.436107
238,0.424099,0.436235
239,0.424360,0.436733
240,0.423904,0.436356
241,0.423986,0.436418
242,0.424271,0.438146
243,0.424746,0.439746
244,0.424048,0.437244
245,0.423767,0.437246
246,0.422983,0.437452
247,0.422723,0.436801
248,0.423201,0.436080
249,0.423947,0.437551
250,0.422743,0.437236
251,0.422990,0.439332
252,0.423110,0.437458
253,0.423261,0.436529
254,0.422315,0.436506
255,0.422303,0.437365
256,0.421469,0.435749
257,0.421121,0.437108
258,0.420996,0.435379
259,0.420111,0.433388
260,0.420690,0.434363
261,0.420967,0.433841
262,0.420565,0.433058
263,0.420908,0.432687
264,0.420806,0.433683
265,0.420688,0.433157
266,0.420184,0.432961
267,0.421572,0.433770
268,0.419541,0.431640
269,0.419141,0.430570
270,0.419855,0.432152
271,0.418799,0.428460
272,0.418703,0.428144
273,0.418376,0.426925
274,0.417491,0.425715
275,0.416825,0.423262
276,0.416293,0.422405
277,0.416641,0.421172
278,0.415942,0.420458
279,0.415778,0.419560
280,0.416885,0.418939
281,0.415962,0.419923
282,0.415353,0.418882
283,0.415704,0.419730
284,0.415868,0.423046
