epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.883184,0.666709,0.764444,0.178252,0.602419,0.398800,0.776320,0.164802,0.398708,0.440451
1,0.793503,0.605971,0.801543,0.147455,0.565717,0.380671,0.796182,0.145237,0.380518,0.426054
2,0.749036,0.573915,0.804633,0.134890,0.549626,0.373146,0.796793,0.136641,0.373001,0.419627
3,0.721984,0.553613,0.801660,0.128288,0.540319,0.370297,0.792411,0.130401,0.370837,0.416831
4,0.700599,0.537440,0.797523,0.123283,0.537115,0.370847,0.787256,0.126905,0.370731,0.416467
5,0.681451,0.522188,0.793788,0.119574,0.533519,0.370748,0.786032,0.123470,0.371080,0.416438
6,0.663501,0.507313,0.789698,0.116703,0.533407,0.374234,0.780986,0.120123,0.374428,0.417314
7,0.648777,0.494896,0.786802,0.114541,0.537799,0.380663,0.779006,0.118186,0.380508,0.420782
8,0.637141,0.485068,0.783850,0.112881,0.540765,0.385416,0.774913,0.116604,0.384598,0.423141
9,0.627209,0.476492,0.780444,0.111695,0.536528,0.382277,0.771864,0.115658,0.382250,0.420963
10,0.621433,0.471562,0.778603,0.110941,0.536769,0.382919,0.770543,0.115323,0.382820,0.421290
