loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.399378, 0.395061, 0.421954, 199.28 M Ops, 31.84 M Ops, 10.66 M Ops, 0.5775 M, 0.3381 %, 77.70 uJ
