loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.495413, 0.482086, 0.441285, 0.563053, 77.75 M Ops, 12.77 M Ops, 4.65 M Ops, 0.2612 M, 0.4960 %, 32.88 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.495351, 0.481963, 0.440553, 0.563165, 77.75 M Ops, 12.65 M Ops, 4.65 M Ops, 0.2612 M, 0.4962 %, 32.78 uJ
