snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.295350,0.240722,0.295908,167.42 M Ops,13.44 M Ops,66.25 M Ops,0.3871 M,0.4427 %,316.86 uJ,0.240722,0.295908,0.842273
