step,mae,mse
0,0.104044,0.033209
1,0.127679,0.047676
2,0.142454,0.057290
3,0.153333,0.064903
4,0.161395,0.070993
5,0.168973,0.077098
6,0.175206,0.082481
7,0.181093,0.087577
8,0.186406,0.092410
9,0.191759,0.097214
10,0.197201,0.101944
11,0.201820,0.106633
12,0.205371,0.110200
13,0.209063,0.113545
14,0.212234,0.116526
15,0.215631,0.120005
16,0.219044,0.123627
17,0.221788,0.126439
18,0.224269,0.129387
19,0.227193,0.132239
20,0.230345,0.135472
21,0.232454,0.138285
22,0.234949,0.141118
23,0.237024,0.143576
24,0.238920,0.145919
25,0.240801,0.148690
26,0.242289,0.151163
27,0.243822,0.153438
28,0.245647,0.155305
29,0.247318,0.157621
30,0.249176,0.160066
31,0.250883,0.162421
32,0.252937,0.165403
33,0.253973,0.166580
34,0.254747,0.168262
35,0.255424,0.169557
36,0.256617,0.171952
37,0.257553,0.173323
38,0.259283,0.175801
39,0.260853,0.177753
40,0.261695,0.179814
41,0.262887,0.182164
42,0.263566,0.183137
43,0.264255,0.183225
44,0.265271,0.184996
45,0.265774,0.186581
46,0.266844,0.188661
47,0.267857,0.191160
48,0.268832,0.192503
49,0.269929,0.194455
50,0.270935,0.195643
51,0.271975,0.198004
52,0.273515,0.200686
53,0.273670,0.201429
54,0.273856,0.202539
55,0.274923,0.203168
56,0.275497,0.204444
57,0.275916,0.205745
58,0.276221,0.206334
59,0.276678,0.207558
60,0.277504,0.208479
61,0.278288,0.209427
62,0.278700,0.210076
63,0.278937,0.211083
64,0.279474,0.211967
65,0.279821,0.213320
66,0.280109,0.214183
67,0.280898,0.215622
68,0.282131,0.216882
69,0.282055,0.217041
70,0.282755,0.218530
71,0.283653,0.219764
72,0.284646,0.220829
73,0.285461,0.221970
74,0.285374,0.222966
75,0.285037,0.223211
76,0.285539,0.223529
77,0.286114,0.224190
78,0.285902,0.224308
79,0.286378,0.224928
80,0.286166,0.225087
81,0.286335,0.225389
82,0.285865,0.225541
83,0.285678,0.225927
84,0.285901,0.226255
85,0.285896,0.226704
86,0.285489,0.227069
87,0.285814,0.227893
88,0.286150,0.228766
89,0.286776,0.229501
90,0.287728,0.230877
91,0.287490,0.230475
92,0.288487,0.232162
93,0.288249,0.232184
94,0.288818,0.232763
95,0.289435,0.234376
96,0.291195,0.236453
97,0.293847,0.239279
98,0.296806,0.242539
99,0.299728,0.245432
100,0.302301,0.248426
101,0.304566,0.251495
102,0.307626,0.255295
103,0.310165,0.258605
104,0.311491,0.260105
105,0.314013,0.263303
106,0.314646,0.264177
107,0.317994,0.268873
108,0.318541,0.269333
109,0.319813,0.271370
110,0.320366,0.272352
111,0.322147,0.275120
112,0.323797,0.277358
113,0.325041,0.279243
114,0.326862,0.282083
115,0.327610,0.283198
116,0.329121,0.284950
117,0.329692,0.286083
118,0.330453,0.287862
119,0.331623,0.289136
120,0.333106,0.291452
121,0.333489,0.292396
122,0.334769,0.294691
123,0.335862,0.296265
124,0.336465,0.297627
125,0.337078,0.298916
126,0.336749,0.298943
127,0.337637,0.300136
128,0.337741,0.300798
129,0.338399,0.302279
130,0.338827,0.303234
131,0.339174,0.303940
132,0.339955,0.304869
133,0.340711,0.306104
134,0.341812,0.308275
135,0.341277,0.307513
136,0.342773,0.309587
137,0.342805,0.310301
138,0.342989,0.310846
139,0.342780,0.310444
140,0.343242,0.311042
141,0.343747,0.312133
142,0.345060,0.314268
143,0.345379,0.315191
144,0.345969,0.315456
145,0.346651,0.316882
146,0.345696,0.315765
147,0.347047,0.317882
148,0.347305,0.318043
149,0.347367,0.318305
150,0.348472,0.320345
151,0.349019,0.321264
152,0.349510,0.322294
153,0.350122,0.323295
154,0.349338,0.322327
155,0.349617,0.322307
156,0.349612,0.322405
157,0.349616,0.322286
158,0.350165,0.323161
159,0.350238,0.323694
160,0.350038,0.323753
161,0.349955,0.323674
162,0.350684,0.324720
163,0.352197,0.327137
164,0.350976,0.325436
165,0.350417,0.324645
166,0.350332,0.324414
167,0.350488,0.324845
168,0.350656,0.325255
169,0.350345,0.325521
170,0.349707,0.324909
171,0.350262,0.325316
172,0.350263,0.325796
173,0.349877,0.325661
174,0.349619,0.325026
175,0.349922,0.325462
176,0.350196,0.326482
177,0.351646,0.328704
178,0.350328,0.326994
179,0.351669,0.328588
180,0.350448,0.327503
181,0.350297,0.327769
182,0.348659,0.325347
183,0.350233,0.327700
184,0.350067,0.327414
185,0.349362,0.326443
186,0.350060,0.327823
187,0.349729,0.327588
188,0.349541,0.327460
189,0.349571,0.327823
190,0.349716,0.327601
191,0.349989,0.328200
