epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.456603,0.450296,0.630660,0.137583,0.448740,0.444066,0.467402,0.140135,0.652122,0.444657
1,0.430832,0.426413,0.441904,0.153076,0.440643,0.437059,0.358393,0.147990,0.648242,0.437219
2,0.421662,0.417876,0.378640,0.157358,0.434596,0.431644,0.295150,0.151174,0.641690,0.431125
3,0.415603,0.412140,0.346288,0.162277,0.429833,0.427027,0.280589,0.152825,0.637701,0.427631
4,0.410896,0.407631,0.326403,0.167222,0.428889,0.426383,0.250598,0.157960,0.637087,0.426876
5,0.407168,0.404014,0.315431,0.170375,0.430436,0.428090,0.234624,0.165453,0.639621,0.427632
6,0.404195,0.401065,0.312951,0.172752,0.428536,0.426158,0.237744,0.166272,0.637287,0.426276
7,0.401821,0.398669,0.315236,0.174544,0.427203,0.424757,0.244592,0.164918,0.636862,0.425321
8,0.399583,0.396428,0.315568,0.175739,0.426758,0.424270,0.248740,0.166318,0.634970,0.424164
9,0.397662,0.394473,0.318869,0.177251,0.433821,0.431374,0.244742,0.171132,0.645260,0.430934
10,0.396075,0.392888,0.318692,0.178945,0.424485,0.422049,0.243595,0.168418,0.632917,0.422021
11,0.394508,0.391292,0.321567,0.180224,0.426140,0.423648,0.249117,0.171251,0.635901,0.423691
12,0.392940,0.389702,0.323853,0.181922,0.427347,0.424884,0.246301,0.173317,0.636920,0.424905
13,0.391678,0.388421,0.325700,0.183612,0.426757,0.424262,0.249500,0.173471,0.634838,0.423594
