loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.429780, 0.809756, 0.711830, 0.732832, 0.781595, 0.711830, 4904.68 M Ops, 179.99 M Ops, 1179.99 M Ops, 7.6293 M, 0.4679 %, 5589.96 uJ, 0.932432, 0.491228
