step,mae,mse
0,0.102342,0.033293
1,0.127532,0.048137
2,0.142889,0.057927
3,0.153319,0.065446
4,0.161178,0.071464
5,0.168609,0.077501
6,0.174739,0.082743
7,0.180537,0.087523
8,0.186237,0.092471
9,0.191449,0.097372
10,0.196798,0.102476
11,0.201306,0.106868
12,0.205183,0.110404
13,0.208969,0.114085
14,0.212251,0.117259
15,0.215500,0.120414
16,0.219483,0.124228
17,0.221717,0.127021
18,0.225341,0.130752
19,0.228766,0.134444
20,0.231389,0.137445
21,0.234039,0.139936
22,0.236788,0.143085
23,0.238845,0.145364
24,0.240738,0.148305
25,0.242190,0.150566
26,0.244327,0.152990
27,0.245901,0.155170
28,0.247798,0.157647
29,0.249523,0.159619
30,0.251262,0.161958
31,0.253318,0.164945
32,0.254310,0.166423
33,0.255589,0.168137
34,0.256146,0.169179
35,0.257827,0.171613
36,0.258720,0.172798
37,0.260304,0.175791
38,0.260998,0.177607
39,0.262671,0.180226
40,0.263926,0.182221
41,0.264427,0.183418
42,0.265867,0.185074
43,0.267043,0.187532
44,0.268096,0.188852
45,0.269020,0.190354
46,0.269837,0.192281
47,0.270386,0.193094
48,0.272536,0.196513
49,0.273533,0.198427
50,0.274376,0.199602
51,0.274651,0.200397
52,0.274718,0.200937
53,0.276216,0.202944
54,0.276626,0.203886
55,0.277454,0.205499
56,0.278473,0.206802
57,0.278687,0.207626
58,0.279678,0.208877
59,0.280403,0.209857
60,0.281669,0.212109
61,0.282260,0.213653
62,0.282009,0.213465
63,0.281765,0.213041
64,0.282233,0.214238
65,0.282513,0.215592
66,0.283077,0.215814
67,0.283395,0.217645
68,0.283410,0.218008
69,0.283492,0.218679
70,0.284477,0.219840
71,0.284400,0.220572
72,0.284640,0.220849
73,0.285107,0.221553
74,0.285714,0.223092
75,0.285715,0.222955
76,0.286657,0.223812
77,0.286673,0.224472
78,0.286090,0.224319
79,0.286028,0.225091
80,0.286466,0.225561
81,0.286429,0.225872
82,0.286556,0.226448
83,0.286362,0.226894
84,0.286712,0.227303
85,0.287149,0.228269
86,0.287744,0.228903
87,0.287908,0.230030
88,0.287915,0.230134
89,0.287899,0.230568
90,0.287951,0.230546
91,0.287728,0.230909
92,0.288319,0.232018
93,0.288686,0.232136
94,0.289424,0.232091
95,0.290349,0.233734
96,0.292487,0.236826
97,0.295865,0.241196
98,0.298131,0.243193
99,0.301174,0.247107
100,0.303849,0.250386
101,0.305198,0.251905
102,0.307560,0.254794
103,0.310627,0.258320
104,0.312183,0.260382
105,0.314835,0.264402
106,0.316574,0.266697
107,0.318541,0.269398
108,0.320515,0.272022
109,0.321268,0.273409
110,0.322711,0.275213
111,0.324300,0.277113
112,0.325412,0.278802
113,0.325690,0.280100
114,0.327323,0.282206
115,0.329171,0.284675
116,0.330464,0.286629
117,0.331602,0.288447
118,0.332169,0.289840
119,0.333585,0.291883
120,0.334035,0.292632
121,0.334873,0.293972
122,0.336184,0.295937
123,0.337347,0.298598
124,0.337737,0.299403
125,0.338378,0.299887
126,0.339345,0.301544
127,0.339324,0.301623
128,0.339593,0.302455
129,0.340172,0.303925
130,0.341114,0.305449
131,0.342171,0.306540
132,0.342805,0.307649
133,0.343648,0.309590
134,0.343768,0.310320
135,0.344164,0.311599
136,0.345234,0.313075
137,0.346066,0.314180
138,0.345820,0.314377
139,0.345812,0.314723
140,0.347014,0.316517
141,0.346938,0.316389
142,0.346413,0.315625
143,0.346179,0.315492
144,0.347137,0.317199
145,0.347405,0.317422
146,0.348151,0.318556
147,0.348766,0.319653
148,0.349555,0.320841
149,0.349117,0.320275
150,0.349334,0.320851
151,0.350698,0.323580
152,0.352276,0.325367
153,0.350711,0.323352
154,0.351443,0.324289
155,0.351999,0.325149
156,0.352743,0.325979
157,0.353120,0.326952
158,0.353813,0.327922
159,0.353879,0.328266
160,0.353899,0.328538
161,0.353453,0.327782
162,0.352852,0.326804
163,0.353024,0.327076
164,0.352495,0.326615
165,0.353779,0.328893
166,0.352773,0.327453
167,0.352231,0.326463
168,0.352437,0.326760
169,0.352507,0.327035
170,0.353781,0.329110
171,0.352801,0.327579
172,0.351614,0.325545
173,0.352025,0.326492
174,0.351364,0.325358
175,0.351600,0.325946
176,0.352427,0.327944
177,0.353118,0.328975
178,0.352628,0.328367
179,0.352704,0.329039
180,0.352230,0.328728
181,0.351603,0.327866
182,0.351161,0.327357
183,0.351165,0.327676
184,0.351096,0.327098
185,0.352205,0.329137
186,0.351385,0.327756
187,0.351853,0.329047
188,0.351716,0.328917
189,0.353274,0.331691
190,0.351899,0.329013
191,0.351403,0.328961
