epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.364410,2.177364,0.143736,0.172661,0.001124,2.286298,2.113887,0.146393,0.157771,"tensor(0.5108, device='cuda:2')","tensor([0.9032, 0.2571, 0.9318, 0.2273, 0.0690, 0.6250, 0.7750, 0.2400, 0.0000],
       device='cuda:2')","tensor(0.4318, device='cuda:2')","tensor(0.5875, device='cuda:2')"
1,2.273003,2.091538,0.145262,0.166935,0.000388,2.197181,2.026065,0.156491,0.155468,"tensor(0.7270, device='cuda:2')","tensor([0.9355, 0.7714, 0.9773, 0.5909, 0.8276, 1.0000, 0.9500, 0.3000, 0.0000],
       device='cuda:2')","tensor(0.6799, device='cuda:2')","tensor(0.7155, device='cuda:2')"
2,2.184644,2.007663,0.151920,0.161785,0.000367,2.101326,1.933215,0.164945,0.151617,"tensor(0.7784, device='cuda:2')","tensor([0.9677, 0.8571, 1.0000, 0.7955, 0.9655, 1.0000, 0.9750, 0.2800, 0.0000],
       device='cuda:2')","tensor(0.7149, device='cuda:2')","tensor(0.7297, device='cuda:2')"
3,2.089553,1.916174,0.161955,0.157179,0.000368,1.994553,1.829302,0.174638,0.147787,"tensor(0.8135, device='cuda:2')","tensor([0.9677, 0.9143, 1.0000, 0.9545, 1.0000, 1.0000, 0.9750, 0.3000, 0.0690],
       device='cuda:2')","tensor(0.7500, device='cuda:2')","tensor(0.8555, device='cuda:2')"
4,1.989253,1.818895,0.175156,0.152839,0.000380,1.885051,1.722486,0.184331,0.144133,"tensor(0.8459, device='cuda:2')","tensor([0.9677, 0.9429, 1.0000, 1.0000, 1.0000, 1.0000, 0.9750, 0.3400, 0.3103],
       device='cuda:2')","tensor(0.8051, device='cuda:2')","tensor(0.8701, device='cuda:2')"
5,1.889834,1.722605,0.188088,0.148417,0.000394,1.778183,1.618541,0.193685,0.140273,"tensor(0.8757, device='cuda:2')","tensor([1.0000, 0.9429, 1.0000, 1.0000, 1.0000, 1.0000, 0.9750, 0.3800, 0.5862],
       device='cuda:2')","tensor(0.8513, device='cuda:2')","tensor(0.8808, device='cuda:2')"
6,1.797291,1.633154,0.199147,0.144218,0.000402,1.678982,1.521889,0.202028,0.136891,"tensor(0.9054, device='cuda:2')","tensor([1.0000, 0.9429, 1.0000, 1.0000, 1.0000, 1.0000, 0.9750, 0.5200, 0.7241],
       device='cuda:2')","tensor(0.8905, device='cuda:2')","tensor(0.9038, device='cuda:2')"
7,1.714285,1.552777,0.208885,0.140615,0.000402,1.592647,1.437887,0.207931,0.133967,"tensor(0.9189, device='cuda:2')","tensor([1.0000, 0.9429, 1.0000, 1.0000, 1.0000, 1.0000, 0.9750, 0.6200, 0.7241],
       device='cuda:2')","tensor(0.9069, device='cuda:2')","tensor(0.9161, device='cuda:2')"
8,1.640059,1.481714,0.214352,0.136905,0.000403,1.515708,1.363891,0.211364,0.130680,"tensor(0.9324, device='cuda:2')","tensor([1.0000, 0.9429, 1.0000, 1.0000, 1.0000, 1.0000, 0.9750, 0.7000, 0.7586],
       device='cuda:2')","tensor(0.9235, device='cuda:2')","tensor(0.9299, device='cuda:2')"
9,1.573142,1.417652,0.217383,0.133748,0.000401,1.446636,1.297400,0.212718,0.127965,"tensor(0.9459, device='cuda:2')","tensor([1.0000, 0.9429, 1.0000, 0.9773, 1.0000, 1.0000, 0.9750, 0.8000, 0.7931],
       device='cuda:2')","tensor(0.9373, device='cuda:2')","tensor(0.9403, device='cuda:2')"
