epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.891044,0.891044,0.652038,0.770629,0.770629,0.623230
1,0.768009,0.768009,0.582007,0.728427,0.728427,0.606785
2,0.760447,0.760447,0.575362,0.725167,0.725167,0.606110
3,0.760740,0.760740,0.572750,0.720061,0.720061,0.604578
4,0.758810,0.758810,0.571431,0.733772,0.733772,0.608917
5,0.756852,0.756852,0.569251,0.720125,0.720125,0.604007
6,0.759507,0.759507,0.568628,0.729609,0.729609,0.608355
