epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.593592,0.517325,0.721611,0.063494,0.723228,0.799190,0.595720,0.128478,1.383977,0.799314
1,0.521992,0.495138,0.567069,0.123098,0.713702,0.785976,0.592384,0.135974,1.356221,0.785977
2,0.512091,0.488016,0.552501,0.140198,0.699857,0.778162,0.568418,0.158509,1.342893,0.778339
3,0.496037,0.484521,0.515369,0.164647,0.672434,0.775200,0.499934,0.178598,1.335301,0.775202
4,0.410227,0.481690,0.290270,0.263003,0.554318,0.773073,0.187122,0.340695,1.329884,0.772711
5,0.361751,0.479396,0.164274,0.382003,0.539926,0.771218,0.151686,0.426263,1.323480,0.770755
6,0.349328,0.477285,0.134542,0.448056,0.530823,0.769823,0.129644,0.464143,1.321784,0.769978
7,0.342557,0.475728,0.119019,0.470361,0.527873,0.771126,0.119556,0.488421,1.321326,0.771079
8,0.337994,0.474785,0.108381,0.499262,0.520402,0.768555,0.103859,0.531486,1.320242,0.769023
9,0.333220,0.473471,0.097797,0.556231,0.518604,0.769409,0.097608,0.580693,1.318286,0.769357
10,0.331501,0.472666,0.094547,0.581186,0.517517,0.768324,0.096521,0.595891,1.314675,0.768104
11,0.330014,0.471156,0.093096,0.599036,0.515757,0.766566,0.094756,0.622622,1.310335,0.766819
12,0.329288,0.470614,0.092061,0.632768,0.516605,0.769207,0.092593,0.653722,1.313855,0.769406
13,0.328785,0.470263,0.091303,0.660904,0.514786,0.766327,0.092557,0.672988,1.310642,0.766038
14,0.327726,0.469432,0.089862,0.685603,0.515974,0.768737,0.091695,0.699936,1.317180,0.768979
15,0.326828,0.468632,0.088801,0.710198,0.515545,0.768128,0.091567,0.716613,1.316812,0.768203
16,0.325949,0.467447,0.088436,0.724100,0.515389,0.768787,0.090043,0.728021,1.319845,0.768608
