loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.386575, 0.385887, 0.404828, 62.50 M Ops, 8.57 M Ops, 5.25 M Ops, 0.1407 M, 0.4090 %, 31.88 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.386454, 0.384599, 0.403570, 62.50 M Ops, 8.14 M Ops, 5.25 M Ops, 0.1376 M, 0.4183 %, 31.49 uJ
