epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,0.713177,1.387895,0.038460,0.708640,1.391173,0.026108,0.235741,0.235140,0.159610,0.209592
1,0.704292,1.388367,0.020216,0.705964,1.397707,0.014221,0.247148,0.247552,0.200129,0.177177
2,0.693953,1.376777,0.011129,0.694553,1.379548,0.009558,0.250951,0.252040,0.174563,0.162513
3,0.696376,1.384619,0.008132,0.695493,1.383652,0.007334,0.269962,0.271562,0.178328,0.136857
4,0.696968,1.387611,0.006325,0.697396,1.388778,0.006013,0.281369,0.281585,0.185046,0.155164
5,0.703804,1.397777,0.009831,0.700525,1.392403,0.008647,0.288973,0.289219,0.190551,0.159325
6,0.706408,1.403136,0.009681,0.717592,1.427814,0.007370,0.292776,0.292890,0.189341,0.161383
7,0.708358,1.409454,0.007263,0.702676,1.400754,0.004597,0.281369,0.281760,0.191485,0.160290
8,0.700655,1.396669,0.004641,0.701117,1.397795,0.004439,0.277567,0.277972,0.184414,0.146743
9,0.691448,1.379735,0.003160,0.700241,1.397497,0.002985,0.288973,0.289044,0.202980,0.223850
10,0.684422,1.364806,0.004038,0.698919,1.393985,0.003853,0.296578,0.296562,0.227239,0.372822
11,0.682350,1.360794,0.003907,0.699862,1.397161,0.002562,0.277567,0.277681,0.202635,0.438711
12,0.675464,1.346935,0.003993,0.700678,1.398337,0.003019,0.277567,0.277448,0.221939,0.314366
13,0.669464,1.334382,0.004546,0.698034,1.393763,0.002305,0.300380,0.300233,0.240586,0.378827
14,0.664564,1.325665,0.003462,0.703160,1.404379,0.001940,0.277567,0.277156,0.234479,0.300929
15,0.659205,1.316121,0.002288,0.699856,1.398161,0.001550,0.269962,0.269347,0.220378,0.275685
16,0.654452,1.306888,0.002015,0.696847,1.392114,0.001580,0.288973,0.288928,0.222062,0.307849
17,0.651602,1.301043,0.002161,0.704748,1.408013,0.001483,0.300380,0.300058,0.268216,0.329437
18,0.648682,1.295142,0.002221,0.704773,1.407617,0.001929,0.307985,0.307517,0.288699,0.317421
19,0.639311,1.275859,0.002764,0.705753,1.409633,0.001873,0.281369,0.280828,0.249229,0.289818
20,0.634862,1.266767,0.002956,0.705812,1.409936,0.001688,0.285171,0.284499,0.248749,0.279266
21,0.627826,1.253531,0.002121,0.709598,1.417588,0.001607,0.285171,0.284499,0.256216,0.288957
22,0.620284,1.238415,0.002154,0.709318,1.417049,0.001587,0.285171,0.284441,0.247617,0.274181
23,0.613857,1.225756,0.001958,0.711770,1.422364,0.001175,0.304182,0.303496,0.270506,0.309186
24,0.606140,1.210572,0.001708,0.712536,1.423932,0.001139,0.304182,0.303555,0.274262,0.311960
25,0.599456,1.197248,0.001664,0.714971,1.428816,0.001126,0.304182,0.303555,0.276088,0.309525
26,0.593503,1.185300,0.001706,0.712837,1.424520,0.001155,0.311787,0.311131,0.280357,0.313053
27,0.589399,1.177153,0.001645,0.714068,1.427014,0.001121,0.304182,0.303496,0.270959,0.301446
28,0.586371,1.171105,0.001637,0.714125,1.427127,0.001123,0.304182,0.303496,0.270959,0.301446
29,0.585167,1.168704,0.001629,0.714482,1.427842,0.001122,0.307985,0.307284,0.274805,0.304695
