epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.530210,0.470030,0.921386,0.039724,0.696074,0.673550,0.842480,0.040970,1.019384,0.663897
1,0.494105,0.450562,0.777132,0.046197,0.674468,0.666117,0.728752,0.049124,1.005709,0.656802
2,0.473048,0.444704,0.657287,0.057216,0.667961,0.677961,0.602961,0.064463,1.006452,0.658273
3,0.459555,0.440526,0.583239,0.066900,0.660002,0.675060,0.562125,0.069286,0.997080,0.654779
4,0.451385,0.438259,0.536707,0.074826,0.643271,0.663765,0.510057,0.082533,0.995392,0.652046
5,0.445323,0.435819,0.507100,0.080755,0.645992,0.670969,0.483639,0.084396,0.995426,0.652265
6,0.440634,0.433548,0.486689,0.085627,0.639887,0.664103,0.482484,0.081023,0.998019,0.654717
7,0.437408,0.432122,0.471767,0.088991,0.633631,0.660061,0.461840,0.091648,0.993676,0.654616
8,0.434368,0.430516,0.459404,0.092448,0.651041,0.681335,0.454129,0.092077,1.018041,0.662710
9,0.431705,0.429157,0.448261,0.094573,0.643261,0.675217,0.435546,0.097972,0.992343,0.650863
10,0.428950,0.427277,0.439828,0.096956,0.631917,0.663920,0.423901,0.100314,0.998026,0.653808
11,0.426814,0.425912,0.432678,0.098851,0.632429,0.665660,0.416423,0.105498,1.000340,0.655104
12,0.424738,0.424637,0.425395,0.100351,0.637673,0.671247,0.419437,0.097521,1.020589,0.662086
