epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.030703,0.505897,0.524806,0.096151,1.037501,0.693830,0.343671,0.122395,1.071899,0.693809
1,0.749240,0.488330,0.260910,0.138850,0.857788,0.676942,0.180846,0.150000,1.043311,0.676737
2,0.627664,0.479731,0.147933,0.166014,0.786970,0.669193,0.117777,0.172451,1.028072,0.669372
3,0.583046,0.474282,0.108764,0.188705,0.757981,0.661685,0.096296,0.192216,1.015031,0.662051
4,0.564438,0.471080,0.093358,0.198473,0.747895,0.661234,0.086661,0.198624,1.012220,0.661175
5,0.554583,0.469275,0.085308,0.209101,0.737919,0.658329,0.079589,0.210876,1.009555,0.658465
6,0.547055,0.467821,0.079234,0.218351,0.733353,0.659156,0.074198,0.215446,1.008477,0.659110
7,0.540426,0.466520,0.073905,0.223514,0.724829,0.656040,0.068789,0.222131,1.005384,0.656650
8,0.535102,0.465778,0.069324,0.227140,0.721853,0.656742,0.065111,0.224318,1.003788,0.657006
9,0.531804,0.465254,0.066550,0.230061,0.720962,0.658227,0.062735,0.226529,1.007825,0.658232
