loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.427575,0.405429,0.426448,149.44 M Ops,18.78 M Ops,5.05 M Ops,0.7731 M,0.4166 %,40.12 uJ,0.548178,0.516670,0.740984
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.429445,0.408653,0.428333,149.44 M Ops,18.65 M Ops,5.05 M Ops,0.7731 M,0.4153 %,40.00 uJ,0.552279,0.517848,0.738924
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.436878,0.421054,0.435792,149.44 M Ops,8.85 M Ops,87.62 M Ops,0.7731 M,0.4416 %,411.02 uJ,0.571298,0.525591,0.731002
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.438201,0.424655,0.437037,149.44 M Ops,9.01 M Ops,87.62 M Ops,0.7731 M,0.4450 %,411.17 uJ,0.576056,0.528749,0.728701
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.431148,0.411844,0.429982,149.44 M Ops,13.24 M Ops,5.05 M Ops,0.7731 M,0.4143 %,35.13 uJ,0.558671,0.522125,0.736886
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.431498,0.411484,0.430327,149.44 M Ops,13.25 M Ops,5.05 M Ops,0.7731 M,0.4140 %,35.13 uJ,0.559004,0.522977,0.737116
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.432722,0.412629,0.431559,149.44 M Ops,12.91 M Ops,5.05 M Ops,0.7731 M,0.4140 %,34.83 uJ,0.561414,0.523077,0.736385
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.428787,0.407793,0.427676,149.44 M Ops,18.36 M Ops,5.05 M Ops,0.7731 M,0.4168 %,39.74 uJ,0.550199,0.517661,0.739474
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.427603,0.405965,0.426511,149.44 M Ops,18.43 M Ops,5.05 M Ops,0.7731 M,0.4170 %,39.80 uJ,0.550164,0.517443,0.740642
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.430460,0.411052,0.429321,147.74 M Ops,16.44 M Ops,5.29 M Ops,0.7770 M,0.4272 %,39.13 uJ,0.554304,0.518275,0.737392
