epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.407249,0.407249,1.000000,0.348831,0.348831,0.000000,0.000000,0.250570,0.348443
1,0.390179,0.390179,1.000000,0.339213,0.339213,0.000000,0.000000,0.241226,0.338958
2,0.379863,0.379863,1.000000,0.333927,0.333927,0.000000,0.000000,0.236801,0.334144
3,0.376127,0.376127,1.000000,0.331191,0.331191,0.000000,0.000000,0.233941,0.331263
4,0.373610,0.373610,1.000000,0.329857,0.329857,0.000000,0.000000,0.232378,0.329724
5,0.372745,0.372745,1.000000,0.328501,0.328501,0.000000,0.000000,0.230923,0.328370
6,0.371963,0.371963,1.000000,0.326947,0.326947,0.000000,0.000000,0.229867,0.326965
7,0.367832,0.367832,1.000000,0.325731,0.325731,0.000000,0.000000,0.229060,0.325773
8,0.373413,0.373413,1.000000,0.325243,0.325243,0.000000,0.000000,0.228764,0.325048
9,0.366647,0.366647,1.000000,0.323459,0.323459,0.000000,0.000000,0.227077,0.323703
10,0.365355,0.365355,1.000000,0.322231,0.322231,0.000000,0.000000,0.225698,0.322460
11,0.365032,0.365032,1.000000,0.322118,0.322118,0.000000,0.000000,0.225589,0.322185
12,0.362101,0.362101,1.000000,0.320883,0.320883,0.000000,0.000000,0.224566,0.321118
13,0.376409,0.376409,1.000000,0.321180,0.321180,0.000000,0.000000,0.223740,0.321137
14,0.360825,0.360825,1.000000,0.320318,0.320318,0.000000,0.000000,0.223190,0.320152
15,0.367636,0.367636,1.000000,0.319388,0.319388,0.000000,0.000000,0.223137,0.319568
16,0.358850,0.358850,1.000000,0.318960,0.318960,0.000000,0.000000,0.222536,0.319145
17,0.366824,0.366824,1.000000,0.318415,0.318415,0.000000,0.000000,0.222088,0.318430
18,0.357669,0.357669,1.000000,0.318106,0.318106,0.000000,0.000000,0.221158,0.317871
19,0.358007,0.358007,1.000000,0.317654,0.317654,0.000000,0.000000,0.221299,0.317652
20,0.356842,0.356842,1.000000,0.317699,0.317699,0.000000,0.000000,0.221568,0.317592
21,0.356095,0.356095,1.000000,0.317093,0.317093,0.000000,0.000000,0.221026,0.317047
22,0.355620,0.355620,1.000000,0.317524,0.317524,0.000000,0.000000,0.220752,0.316807
23,0.355049,0.355049,1.000000,0.316473,0.316473,0.000000,0.000000,0.220942,0.316675
24,0.354410,0.354410,1.000000,0.316078,0.316078,0.000000,0.000000,0.220280,0.316145
25,0.353953,0.353953,1.000000,0.316408,0.316408,0.000000,0.000000,0.219925,0.316099
26,0.354011,0.354011,1.000000,0.315722,0.315722,0.000000,0.000000,0.219830,0.316013
27,0.355905,0.355905,1.000000,0.315418,0.315418,0.000000,0.000000,0.219904,0.315831
28,0.353509,0.353509,1.000000,0.315564,0.315564,0.000000,0.000000,0.219725,0.315542
29,0.356170,0.356170,1.000000,0.315735,0.315735,0.000000,0.000000,0.218715,0.315267
