1,0.810227,0.810227,1.000000,0.633411,0.633411,0.000000,0.000000,0.633293,0.561065
2,0.787940,0.787940,1.000000,0.625513,0.625513,0.000000,0.000000,0.625506,0.555636
3,0.774270,0.774270,1.000000,0.622232,0.622232,0.000000,0.000000,0.622015,0.552396
4,0.762165,0.762165,1.000000,0.620042,0.620042,0.000000,0.000000,0.619907,0.550570
5,0.752022,0.752022,1.000000,0.624510,0.624510,0.000000,0.000000,0.624479,0.551697
6,0.744842,0.744842,1.000000,0.626177,0.626177,0.000000,0.000000,0.626234,0.551457
0,0.857293,0.857293,1.000000,0.654812,0.654812,0.000000,0.000000,0.654476,0.575257
1,0.810294,0.810294,1.000000,0.633258,0.633258,0.000000,0.000000,0.633138,0.560889
2,0.787962,0.787962,1.000000,0.625725,0.625725,0.000000,0.000000,0.625721,0.555542
3,0.774639,0.774639,1.000000,0.622163,0.622163,0.000000,0.000000,0.621950,0.552022
4,0.763337,0.763337,1.000000,0.619846,0.619846,0.000000,0.000000,0.619717,0.550710
5,0.753826,0.753826,1.000000,0.625270,0.625270,0.000000,0.000000,0.625232,0.552416
6,0.746819,0.746819,1.000000,0.625222,0.625222,0.000000,0.000000,0.625265,0.551203
0,0.857542,0.857542,1.000000,0.654251,0.654251,0.000000,0.000000,0.653907,0.574626
1,0.809776,0.809776,1.000000,0.633055,0.633055,0.000000,0.000000,0.632941,0.560695
2,0.787918,0.787918,1.000000,0.625290,0.625290,0.000000,0.000000,0.625291,0.555412
3,0.774739,0.774739,1.000000,0.622608,0.622608,0.000000,0.000000,0.622409,0.552460
4,0.762953,0.762953,1.000000,0.623446,0.623446,0.000000,0.000000,0.623264,0.552045
5,0.752710,0.752710,1.000000,0.629092,0.629092,0.000000,0.000000,0.629064,0.553527
0,0.857563,0.857563,1.000000,0.654683,0.654683,0.000000,0.000000,0.654337,0.574921
1,0.809844,0.809844,1.000000,0.633326,0.633326,0.000000,0.000000,0.633215,0.560834
2,0.788384,0.788384,1.000000,0.625454,0.625454,0.000000,0.000000,0.625448,0.555536
3,0.776145,0.776145,1.000000,0.622218,0.622218,0.000000,0.000000,0.622013,0.552295
4,0.765446,0.765446,1.000000,0.621428,0.621428,0.000000,0.000000,0.621257,0.551510
5,0.756572,0.756572,1.000000,0.625735,0.625735,0.000000,0.000000,0.625700,0.552955
6,0.750193,0.750193,1.000000,0.627345,0.627345,0.000000,0.000000,0.627417,0.552608
0,0.857542,0.857542,1.000000,0.654251,0.654251,0.000000,0.000000,0.653907,0.574626
1,0.809776,0.809776,1.000000,0.633055,0.633055,0.000000,0.000000,0.632941,0.560695
2,0.787918,0.787918,1.000000,0.625290,0.625290,0.000000,0.000000,0.625291,0.555412
3,0.774739,0.774739,1.000000,0.622608,0.622608,0.000000,0.000000,0.622409,0.552460
0,0.857548,0.857548,1.000000,0.654389,0.654389,0.000000,0.000000,0.654046,0.574687
0,0.857548,0.857548,1.000000,0.654389,0.654389,0.000000,0.000000,0.654046,0.574687
1,0.809768,0.809768,1.000000,0.633077,0.633077,0.000000,0.000000,0.632966,0.560664
2,0.788104,0.788104,1.000000,0.625480,0.625480,0.000000,0.000000,0.625478,0.555476
3,0.775614,0.775614,1.000000,0.622247,0.622247,0.000000,0.000000,0.622049,0.552297
4,0.764418,0.764418,1.000000,0.621554,0.621554,0.000000,0.000000,0.621386,0.551479
5,0.754457,0.754457,1.000000,0.626687,0.626687,0.000000,0.000000,0.626658,0.552557
6,0.747030,0.747030,1.000000,0.628702,0.628702,0.000000,0.000000,0.628754,0.552214
0,0.857542,0.857542,1.000000,0.654251,0.654251,0.000000,0.000000,0.653907,0.574626
1,0.809776,0.809776,1.000000,0.633055,0.633055,0.000000,0.000000,0.632941,0.560695
2,0.787918,0.787918,1.000000,0.625290,0.625290,0.000000,0.000000,0.625291,0.555412
3,0.774739,0.774739,1.000000,0.622608,0.622608,0.000000,0.000000,0.622409,0.552460
4,0.762953,0.762953,1.000000,0.623446,0.623446,0.000000,0.000000,0.623264,0.552045
5,0.752710,0.752710,1.000000,0.629092,0.629092,0.000000,0.000000,0.629064,0.553527
0,0.957628,0.856630,1.009981,0.132888,0.754393,0.654453,0.999404,0.135545,0.654118,0.574975
1,0.910579,0.810893,0.996864,0.138897,0.733753,0.634150,0.996026,0.141050,0.634032,0.561238
2,0.889922,0.790435,0.994869,0.139810,0.725892,0.626541,0.993506,0.150745,0.626537,0.556007
3,0.878217,0.778861,0.993559,0.138467,0.722889,0.623525,0.993640,0.162587,0.623325,0.552791
4,0.868139,0.768838,0.993011,0.135259,0.722355,0.622727,0.996285,0.161705,0.622570,0.551973
5,0.859392,0.760150,0.992418,0.132022,0.726158,0.626561,0.995969,0.152347,0.626518,0.553048
6,0.853589,0.754382,0.992069,0.129783,0.727645,0.628058,0.995869,0.147389,0.628153,0.552895
