loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.203661, 0.975676, 0.975541, 0.975568, 0.976268, 0.975541, 1329.93 M Ops, 117.53 M Ops, 24.63 M Ops, 32.5386 M, 0.3433 %, 219.07 uJ, 1.000000, 0.914286, 0.977273, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.931035
