epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.399727,0.399727,1.000000,0.444882,0.444882,0.000000,0.000000,0.441858,0.444866
1,0.363005,0.363005,1.000000,0.426333,0.426333,0.000000,0.000000,0.411127,0.426343
2,0.352377,0.352377,1.000000,0.418674,0.418674,0.000000,0.000000,0.398837,0.418513
3,0.345978,0.345978,1.000000,0.414776,0.414776,0.000000,0.000000,0.393587,0.414814
4,0.341717,0.341717,1.000000,0.411652,0.411652,0.000000,0.000000,0.390642,0.411644
5,0.338602,0.338602,1.000000,0.410372,0.410372,0.000000,0.000000,0.387878,0.410443
6,0.336245,0.336245,1.000000,0.410054,0.410054,0.000000,0.000000,0.386335,0.410070
7,0.334289,0.334289,1.000000,0.407896,0.407896,0.000000,0.000000,0.382656,0.407934
8,0.332664,0.332664,1.000000,0.408139,0.408139,0.000000,0.000000,0.382771,0.408106
9,0.331225,0.331225,1.000000,0.407159,0.407159,0.000000,0.000000,0.382255,0.407294
10,0.330102,0.330102,1.000000,0.407399,0.407399,0.000000,0.000000,0.382222,0.407354
11,0.329016,0.329016,1.000000,0.405977,0.405977,0.000000,0.000000,0.379328,0.406039
12,0.328124,0.328124,1.000000,0.404898,0.404898,0.000000,0.000000,0.377673,0.404817
13,0.327185,0.327185,1.000000,0.405650,0.405650,0.000000,0.000000,0.378190,0.405699
14,0.326421,0.326421,1.000000,0.408517,0.408517,0.000000,0.000000,0.381804,0.408497
