loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.390844,0.396540,0.390655,61.35 M Ops,8.50 M Ops,1.81 M Ops,0.2801 M,0.3920 %,15.96 uJ,0.522439,0.462732,0.743802
