epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.712086,0.559101,0.970516,0.053016,1.578011,0.295145,0.993137,0.054063,0.295277,0.385037
1,1.678990,0.502779,0.970465,0.055031,1.559397,0.269534,0.992853,0.059580,0.268901,0.365137
2,1.661639,0.478276,0.969682,0.056256,1.547665,0.257776,0.992638,0.059480,0.258098,0.355901
3,1.644562,0.454521,0.970119,0.057639,1.538132,0.250360,0.992426,0.058750,0.250368,0.349578
4,1.632433,0.440788,0.969203,0.058568,1.530011,0.245765,0.992236,0.058545,0.245645,0.345375
5,1.620100,0.426689,0.969519,0.059249,1.521974,0.241427,0.992048,0.058766,0.241374,0.341658
6,1.611591,0.420103,0.969077,0.059828,1.514795,0.238701,0.991892,0.058935,0.238580,0.339292
7,1.602835,0.413026,0.969162,0.060385,1.508221,0.237081,0.991721,0.058892,0.237106,0.337725
8,1.593887,0.405613,0.969289,0.060852,1.501620,0.235392,0.991447,0.058696,0.235079,0.336001
9,1.582645,0.394106,0.968355,0.061807,1.494963,0.233514,0.991286,0.059479,0.233546,0.334762
10,1.573656,0.386763,0.968662,0.063034,1.489678,0.234225,0.991140,0.059585,0.234211,0.335156
11,1.567580,0.384883,0.968373,0.063766,1.484967,0.235973,0.990987,0.059907,0.236103,0.336247
12,1.561179,0.382359,0.968214,0.064499,1.478997,0.235280,0.990829,0.060107,0.235225,0.335810
