step,mae,mse
0,0.145150,0.054684
1,0.168172,0.072158
2,0.186467,0.088453
3,0.202311,0.103692
4,0.216782,0.118876
5,0.229277,0.132652
6,0.240575,0.146973
7,0.250547,0.160251
8,0.260031,0.172618
9,0.268745,0.184928
10,0.276438,0.196104
11,0.283184,0.206154
12,0.289807,0.216295
13,0.296548,0.226856
14,0.302255,0.236321
15,0.307429,0.245790
16,0.311788,0.254124
17,0.316443,0.261887
18,0.319638,0.267914
19,0.322541,0.273502
20,0.325087,0.278579
21,0.327766,0.283500
22,0.329435,0.287515
23,0.331717,0.291609
24,0.333453,0.294894
25,0.335082,0.297433
26,0.336138,0.299641
27,0.337380,0.302169
28,0.338320,0.303551
29,0.339356,0.305863
30,0.339984,0.307774
31,0.340621,0.308801
32,0.341619,0.310293
33,0.341757,0.310696
34,0.342442,0.311711
35,0.342945,0.312752
36,0.343377,0.313072
37,0.344199,0.313643
38,0.344606,0.314119
39,0.344985,0.314397
40,0.345318,0.313905
41,0.345964,0.314128
42,0.346025,0.314223
43,0.346607,0.314417
44,0.346383,0.314044
45,0.346445,0.314068
46,0.346654,0.313841
47,0.346374,0.313566
48,0.346546,0.313600
49,0.346544,0.313987
50,0.346740,0.314374
51,0.346523,0.313584
52,0.346764,0.313542
53,0.346728,0.313101
54,0.347150,0.312418
55,0.347475,0.312023
56,0.347485,0.312406
57,0.347551,0.312858
58,0.347329,0.312595
59,0.347323,0.312472
60,0.347309,0.311888
61,0.347080,0.311417
62,0.347089,0.311429
63,0.347267,0.312538
64,0.347465,0.311744
65,0.347750,0.312053
66,0.347785,0.312208
67,0.347808,0.312303
68,0.347959,0.312103
69,0.348307,0.312124
70,0.348343,0.312574
71,0.348676,0.312940
72,0.348127,0.312078
73,0.348152,0.311553
74,0.347947,0.310749
75,0.347777,0.310459
76,0.347795,0.310610
77,0.347600,0.310184
78,0.347728,0.310389
79,0.347864,0.310515
80,0.348041,0.310430
81,0.348048,0.310334
82,0.348249,0.310068
83,0.348603,0.310964
84,0.348672,0.311587
85,0.348526,0.311649
86,0.348664,0.312539
87,0.348473,0.312508
88,0.348865,0.313386
89,0.348540,0.312459
90,0.348576,0.313088
91,0.348540,0.313847
92,0.348464,0.314174
93,0.348418,0.314286
94,0.348757,0.315729
95,0.349450,0.315597
