loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.474428, 0.258555, 0.258450, 0.245053, 0.254018, 0.258450, 6564.50 M Ops, 364.08 M Ops, 620.13 M Ops, 3.1168 M, 0.4300 %, 3180.28 uJ, 0.469697, 0.136364, 0.196970, 0.230769
