epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,0.779828,0.705087,0.204133,0.072699,0.769709,0.705185,0.578837,0.058736,"tensor(0.2439, device='cuda:2')","tensor([0.0338, 0.7895], device='cuda:2')","tensor(0.2140, device='cuda:2')","tensor(0.2667, device='cuda:2')"
1,0.769597,0.695838,0.203648,0.071723,0.754123,0.689421,0.682953,0.057872,"tensor(0.6390, device='cuda:2')","tensor([0.8851, 0.0000], device='cuda:2')","tensor(0.3899, device='cuda:2')","tensor(0.3484, device='cuda:2')"
2,0.743612,0.672450,0.207295,0.069089,0.724770,0.660804,0.758874,0.056377,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
3,0.709765,0.642049,0.229145,0.065424,0.691060,0.627968,0.835532,0.054736,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
4,0.676878,0.612571,0.272305,0.061585,0.660932,0.598912,0.904533,0.052975,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
5,0.653766,0.591582,0.342417,0.058760,0.638383,0.578954,0.952084,0.049909,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
6,0.640147,0.579580,0.394400,0.056623,0.623904,0.567382,0.900226,0.047519,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
7,0.629335,0.569708,0.418660,0.055440,0.614366,0.559218,0.935169,0.045796,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
8,0.617010,0.558290,0.427882,0.054441,0.605561,0.552024,0.908229,0.044455,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
9,0.600676,0.543490,0.420126,0.052984,0.597015,0.543962,0.967323,0.043380,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
