epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.943487,0.863156,0.803317,0.127216,0.744996,0.664371,0.806249,0.152837,0.664022,0.580890
1,0.899530,0.823804,0.757257,0.150563,0.724214,0.649386,0.748281,0.165572,0.649238,0.570180
2,0.874434,0.803222,0.712116,0.165436,0.714211,0.645057,0.691533,0.173630,0.645055,0.565688
3,0.859290,0.791261,0.680289,0.167998,0.707630,0.641178,0.664518,0.173010,0.641006,0.561526
4,0.846024,0.780559,0.654646,0.170455,0.703269,0.640175,0.630943,0.176808,0.639961,0.559963
5,0.835957,0.772421,0.635365,0.171515,0.712781,0.650643,0.621383,0.169270,0.650571,0.563485
6,0.829539,0.767443,0.620961,0.171680,0.707023,0.646447,0.605757,0.170695,0.646556,0.560569
