run_id,architecture,horizon,data,seed,heterogeneous,variant,policy,mse,mae,best_epoch,epochs,best_val_mse,parameters,seconds,log_path,support_density,empty_read_fraction,mean_real_mass,mean_gate_after_first_patch,mean_lag_in_patches,evidence_to_charge_abs_ratio,off_minus_full_mse,uniform_minus_full_mse,recent_minus_full_mse
tsmixer_ETTh1_p96_flatten_heterogeneous_dense_seed7,tsmixer,96,ETTh1,7,True,heterogeneous_dense,dense,0.411470780676083,0.43205278077621284,2,9,0.7087799784174842,151744,224.5122411251068,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tsmixer_p96/ETTh1/260915/260915+model+myModel+architecture+tsmixer+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_dense,1.0,0.0,0.949792206287384,0.48104241490364075,10.012712269643089,0.019492872059345245,0.0021146347948018396,-0.00026654637744027987,0.0022546928974763736
tsmixer_ETTh1_p96_flatten_heterogeneous_dense_seed13,tsmixer,96,ETTh1,13,True,heterogeneous_dense,dense,0.4209117283610704,0.43947852665895576,2,9,0.7423294408100926,151744,213.63399720191956,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tsmixer_p96/ETTh1/260915/260915+model+myModel+architecture+tsmixer+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_dense,1.0,0.0,0.9504151940345764,0.47353148460388184,10.18276074086316,0.018933452665805817,0.001975838473303626,-1.9829093501899653e-05,0.0021400307168513155
tsmixer_ETTh1_p96_flatten_heterogeneous_dense_seed21,tsmixer,96,ETTh1,21,True,heterogeneous_dense,dense,0.4128369294666385,0.43111336952775403,2,9,0.7356179445907063,151744,227.1955783367157,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tsmixer_p96/ETTh1/260915/260915+model+myModel+architecture+tsmixer+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_dense,1.0,0.0,0.9486622214317322,0.4731978178024292,10.138243396009784,0.01936943084001541,0.0014991592443643897,0.00032785990416001054,0.0009744057629544889
tsmixer_ETTh1_p96_flatten_heterogeneous_no_memory_seed7,tsmixer,96,ETTh1,7,True,heterogeneous_no_memory,off,0.4100975520169769,0.4315839030563287,2,9,0.7117065141137108,151744,38.86107349395752,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tsmixer_p96/ETTh1/260915/260915+model+myModel+architecture+tsmixer+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
tsmixer_ETTh1_p96_flatten_heterogeneous_no_memory_seed13,tsmixer,96,ETTh1,13,True,heterogeneous_no_memory,off,0.419749489182502,0.4393826775413485,2,9,0.7410753459145621,151744,37.24840426445007,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tsmixer_p96/ETTh1/260915/260915+model+myModel+architecture+tsmixer+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
tsmixer_ETTh1_p96_flatten_heterogeneous_no_memory_seed21,tsmixer,96,ETTh1,21,True,heterogeneous_no_memory,off,0.4122622356584419,0.4310031853117779,2,9,0.728754770712602,151744,39.9581880569458,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tsmixer_p96/ETTh1/260915/260915+model+myModel+architecture+tsmixer+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
tsmixer_ETTh1_p96_flatten_heterogeneous_sparse_seed7,tsmixer,96,ETTh1,7,True,heterogeneous_sparse,sparse,0.4114802228005091,0.4322062709294397,2,9,0.7120452745536086,151744,280.5505254268646,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tsmixer_p96/ETTh1/260915/260915+model+myModel+architecture+tsmixer+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_sparse,0.39348840713500977,0.0038109757006168365,0.9840883612632751,0.4978562891483307,6.987267899862995,0.023686997592449188,0.002024444705303108,-0.00041820489762239843,0.0018323072115173922
tsmixer_ETTh1_p96_flatten_heterogeneous_sparse_seed13,tsmixer,96,ETTh1,13,True,heterogeneous_sparse,sparse,0.4206067686204169,0.43858816615573853,2,9,0.749067540627885,151744,288.6444046497345,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tsmixer_p96/ETTh1/260915/260915+model+myModel+architecture+tsmixer+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_sparse,0.3760227560997009,0.016101371496915817,0.9425897598266602,0.47167935967445374,7.604375494097291,0.022193409502506256,0.0019519627418010388,0.00025448754519225014,0.0011031621295529703
tsmixer_ETTh1_p96_flatten_heterogeneous_sparse_seed21,tsmixer,96,ETTh1,21,True,heterogeneous_sparse,sparse,0.41242219766407767,0.43066422525482734,2,9,0.7363915248163717,151744,255.52262473106384,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tsmixer_p96/ETTh1/260915/260915+model+myModel+architecture+tsmixer+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_sparse,0.398431658744812,0.003919860813766718,0.982709527015686,0.48945388197898865,7.997407622986129,0.02253837324678898,0.0014995886806518643,0.0002842476932656268,0.0007569920016968212
tsmixer_ETTh1_p96_flatten_homogeneous_dense_seed7,tsmixer,96,ETTh1,7,False,homogeneous_dense,dense,0.4450451224684303,0.45864456860741765,4,11,0.7481638480873244,151744,248.92924046516418,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tsmixer_p96/ETTh1/260915/260915+model+myModel+architecture+tsmixer+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_homogeneous_dense,1.0,0.0,0.9392887353897095,0.47988125681877136,10.037894541979767,0.02026483416557312,0.0002970158594997607,0.000247495151461552,0.0024591014455619953
