loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.395733, 0.394008, 0.427799, 200.38 M Ops, 29.50 M Ops, 7.65 M Ops, 0.4792 M, 0.3885 %, 61.74 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.392950, 0.391222, 0.426356, 238.79 M Ops, 35.64 M Ops, 9.16 M Ops, 0.4824 M, 0.3885 %, 74.19 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.393903, 0.392217, 0.427041, 238.79 M Ops, 35.77 M Ops, 9.16 M Ops, 0.4824 M, 0.3887 %, 74.31 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.396622, 0.394913, 0.428987, 315.60 M Ops, 45.13 M Ops, 12.17 M Ops, 0.4888 M, 0.3868 %, 96.59 uJ
