epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.586555,0.586555,1.000000,0.300754,0.300754,0.000000,0.000000,0.297311,0.373480
1,0.555794,0.555794,1.000000,0.283756,0.283756,0.000000,0.000000,0.285782,0.363764
2,0.541153,0.541153,1.000000,0.283650,0.283650,0.000000,0.000000,0.283494,0.360151
3,0.531837,0.531837,1.000000,0.279383,0.279383,0.000000,0.000000,0.280297,0.357267
4,0.525636,0.525636,1.000000,0.278099,0.278099,0.000000,0.000000,0.278086,0.355603
5,0.518510,0.518510,1.000000,0.278575,0.278575,0.000000,0.000000,0.278856,0.355691
6,0.513291,0.513291,1.000000,0.277070,0.277070,0.000000,0.000000,0.278363,0.355303
7,0.531969,0.531969,1.000000,0.277141,0.277141,0.000000,0.000000,0.278155,0.355164
8,0.508319,0.508319,1.000000,0.284109,0.284109,0.000000,0.000000,0.279029,0.355603
9,0.501378,0.501378,1.000000,0.277459,0.277459,0.000000,0.000000,0.279440,0.355608
