epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.677634,0.677634,1.000000,0.974477,0.974477,0.000000,0.000000,1.370375,0.976283
1,0.663361,0.663361,1.000000,0.946173,0.946173,0.000000,0.000000,1.306947,0.946709
2,0.659120,0.659120,1.000000,0.925060,0.925060,0.000000,0.000000,1.244718,0.919199
3,0.656935,0.656935,1.000000,0.895507,0.895507,0.000000,0.000000,1.200748,0.898148
4,0.655273,0.655273,1.000000,0.871458,0.871458,0.000000,0.000000,1.149120,0.877286
5,0.654105,0.654105,1.000000,0.852985,0.852985,0.000000,0.000000,1.131850,0.866416
6,0.653186,0.653186,1.000000,0.857835,0.857835,0.000000,0.000000,1.116199,0.860208
7,0.652282,0.652282,1.000000,0.843692,0.843692,0.000000,0.000000,1.094858,0.851412
8,0.651957,0.651957,1.000000,0.845658,0.845658,0.000000,0.000000,1.106656,0.853985
9,0.651704,0.651704,1.000000,0.855905,0.855905,0.000000,0.000000,1.086067,0.846093
