epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.271832,0.271832,0.931827,0.045405,0.245779,0.245779,0.987243,0.050218,0.125547,0.239404
1,0.259938,0.259938,0.931784,0.051616,0.243884,0.243884,0.986983,0.050987,0.124651,0.239354
2,0.258325,0.258325,0.931275,0.053118,0.245026,0.245026,0.986126,0.050244,0.125257,0.241009
3,0.255429,0.255429,0.931908,0.052476,0.245180,0.245180,0.986483,0.058081,0.125005,0.240520
4,0.253248,0.253248,0.931813,0.053242,0.241005,0.241005,0.986760,0.053470,0.123033,0.237097
5,0.252177,0.252177,0.931787,0.053087,0.246128,0.246128,0.986378,0.055936,0.126092,0.241798
6,0.251310,0.251310,0.931230,0.053154,0.241177,0.241177,0.986774,0.053761,0.122885,0.237057
7,0.251714,0.251714,0.931958,0.053224,0.240896,0.240896,0.986636,0.055313,0.122678,0.236812
8,0.250785,0.250785,0.932171,0.053098,0.240024,0.240024,0.987103,0.055066,0.122615,0.236107
9,0.249467,0.249467,0.931525,0.053654,0.238647,0.238647,0.986616,0.055012,0.122068,0.234771
10,0.249102,0.249102,0.931758,0.053355,0.240211,0.240211,0.986892,0.054898,0.123173,0.236129
11,0.249673,0.249673,0.931851,0.053406,0.239294,0.239294,0.986582,0.058226,0.122786,0.235563
12,0.248603,0.248603,0.932047,0.053308,0.241095,0.241095,0.986623,0.058831,0.125099,0.237441
