loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.354807, 0.349143, 0.337805, 0.395401, 2012.16 M Ops, 188.98 M Ops, 38.44 M Ops, 2.7295 M, 0.4308 %, 346.90 uJ
