epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.399883,2.202119,0.120257,0.196561,2.391427,2.211626,0.127928,0.178522,"tensor(0.0757, device='cuda:2')","tensor([0.0000, 0.0000, 0.0000, 0.6364, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:2')","tensor(0.0423, device='cuda:2')","tensor(0.0302, device='cuda:2')"
1,2.388681,2.192367,0.119581,0.195118,2.360267,2.186060,0.126607,0.172941,"tensor(0.1486, device='cuda:2')","tensor([0.0000, 0.0000, 0.0000, 0.9318, 0.1034, 0.4167, 0.0250, 0.0000, 0.0000],
       device='cuda:2')","tensor(0.0928, device='cuda:2')","tensor(0.1353, device='cuda:2')"
2,2.354879,2.160346,0.134850,0.193184,2.301377,2.134055,0.151562,0.165806,"tensor(0.4541, device='cuda:2')","tensor([0.6774, 0.0857, 0.1705, 0.9773, 0.9310, 1.0000, 0.8750, 0.0000, 0.0000],
       device='cuda:2')","tensor(0.4240, device='cuda:2')","tensor(0.5474, device='cuda:2')"
3,2.299214,2.104764,0.179668,0.192653,2.224556,2.049554,0.215654,0.172846,"tensor(0.7811, device='cuda:2')","tensor([1.0000, 0.6857, 0.8977, 1.0000, 1.0000, 1.0000, 1.0000, 0.1600, 0.3448],
       device='cuda:2')","tensor(0.7332, device='cuda:2')","tensor(0.8209, device='cuda:2')"
4,2.199596,2.009800,0.229821,0.187499,2.084084,1.906645,0.271768,0.174722,"tensor(0.8595, device='cuda:2')","tensor([1.0000, 0.9429, 0.9432, 1.0000, 1.0000, 1.0000, 1.0000, 0.2600, 0.7241],
       device='cuda:2')","tensor(0.8323, device='cuda:2')","tensor(0.8522, device='cuda:2')"
5,2.029968,1.847626,0.282861,0.179513,1.849576,1.677843,0.336755,0.168365,"tensor(0.8595, device='cuda:2')","tensor([0.9677, 0.9714, 0.9545, 1.0000, 1.0000, 1.0000, 1.0000, 0.2400, 0.7241],
       device='cuda:2')","tensor(0.8309, device='cuda:2')","tensor(0.8619, device='cuda:2')"
6,1.784938,1.614662,0.348847,0.166787,1.538343,1.387969,0.382060,0.146553,"tensor(0.8811, device='cuda:2')","tensor([1.0000, 1.0000, 0.9545, 1.0000, 1.0000, 1.0000, 1.0000, 0.3000, 0.8276],
       device='cuda:2')","tensor(0.8619, device='cuda:2')","tensor(0.8840, device='cuda:2')"
7,1.504658,1.359087,0.418313,0.141388,1.217055,1.092587,0.454104,0.119927,"tensor(0.9081, device='cuda:2')","tensor([1.0000, 0.9714, 0.9659, 1.0000, 1.0000, 1.0000, 1.0000, 0.5000, 0.8276],
       device='cuda:2')","tensor(0.8988, device='cuda:2')","tensor(0.9041, device='cuda:2')"
8,1.246462,1.120167,0.514538,0.121150,0.934643,0.825038,0.521647,0.104388,"tensor(0.9378, device='cuda:2')","tensor([1.0000, 0.9714, 0.9545, 0.9545, 1.0000, 1.0000, 1.0000, 0.7400, 0.8966],
       device='cuda:2')","tensor(0.9356, device='cuda:2')","tensor(0.9315, device='cuda:2')"
9,1.043506,0.925592,0.539118,0.112523,0.712474,0.608619,0.545357,0.098402,"tensor(0.9514, device='cuda:2')","tensor([1.0000, 0.9714, 0.9432, 0.9545, 1.0000, 1.0000, 1.0000, 0.8600, 0.8966],
       device='cuda:2')","tensor(0.9505, device='cuda:2')","tensor(0.9459, device='cuda:2')"
