epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,0.797250,0.701220,0.220087,0.093830,0.783231,0.701943,0.345357,0.077834,"tensor(0.2829, device='cuda:2')","tensor([0.0068, 1.0000], device='cuda:2')","tensor(0.2251, device='cuda:2')","tensor(0.6397, device='cuda:2')"
1,0.791112,0.695833,0.218549,0.093094,0.772460,0.690556,0.390429,0.078000,"tensor(0.6341, device='cuda:2')","tensor([0.6216, 0.6667], device='cuda:2')","tensor(0.6069, device='cuda:2')","tensor(0.6165, device='cuda:2')"
2,0.773774,0.680808,0.225153,0.090714,0.750562,0.669101,0.464715,0.076814,"tensor(0.7122, device='cuda:2')","tensor([0.9797, 0.0175], device='cuda:2')","tensor(0.4319, device='cuda:2')","tensor(0.4857, device='cuda:2')"
3,0.748639,0.658589,0.253386,0.087516,0.722552,0.641478,0.556412,0.075510,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
4,0.719471,0.632268,0.311733,0.084086,0.692016,0.610609,0.642572,0.074981,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
5,0.690101,0.604725,0.398708,0.081389,0.662889,0.579772,0.813165,0.074986,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
6,0.667077,0.582582,0.511508,0.079379,0.640908,0.557021,0.977697,0.074110,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
7,0.653463,0.570840,0.575370,0.076870,0.624864,0.544359,1.023699,0.070268,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
8,0.642737,0.562890,0.599501,0.073851,0.612252,0.537537,1.018326,0.064532,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
9,0.627994,0.552158,0.605678,0.069779,0.601857,0.533493,0.974482,0.058619,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
10,0.610044,0.537971,0.591690,0.066157,0.594403,0.530950,0.844559,0.055008,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
11,0.592722,0.522192,0.589594,0.064634,0.589232,0.527074,0.839224,0.053766,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
12,0.574537,0.504458,0.582345,0.064255,0.587093,0.527112,0.762904,0.052352,"tensor(0.7073, device='cuda:2')","tensor([0.9797, 0.0000], device='cuda:2')","tensor(0.4143, device='cuda:2')","tensor(0.3589, device='cuda:2')"
13,0.556010,0.486361,0.571327,0.063936,0.578776,0.520087,0.790710,0.050782,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
14,0.538476,0.469089,0.589135,0.063495,0.598347,0.540265,0.763383,0.050448,"tensor(0.7073, device='cuda:2')","tensor([0.9797, 0.0000], device='cuda:2')","tensor(0.4143, device='cuda:2')","tensor(0.3589, device='cuda:2')"
15,0.518627,0.449745,0.582320,0.063059,0.572079,0.513243,0.793488,0.050901,"tensor(0.7268, device='cuda:2')","tensor([1.0000, 0.0175], device='cuda:2')","tensor(0.4377, device='cuda:2')","tensor(0.8627, device='cuda:2')"
16,0.502892,0.433356,0.599416,0.063543,0.575065,0.518004,0.725860,0.049802,"tensor(0.7220, device='cuda:2')","tensor([0.9932, 0.0175], device='cuda:2')","tensor(0.4358, device='cuda:2')","tensor(0.6121, device='cuda:2')"
17,0.480575,0.411431,0.599008,0.063153,0.601353,0.542451,0.742287,0.051480,"tensor(0.7122, device='cuda:2')","tensor([0.9865, 0.0000], device='cuda:2')","tensor(0.4160, device='cuda:2')","tensor(0.3596, device='cuda:2')"
18,0.469047,0.399419,0.623167,0.063397,0.611501,0.555211,0.767597,0.048614,"tensor(0.7366, device='cuda:2')","tensor([0.9797, 0.1053], device='cuda:2')","tensor(0.5124, device='cuda:2')","tensor(0.7032, device='cuda:2')"
19,0.450412,0.381324,0.628949,0.062798,0.569151,0.513139,0.793601,0.048076,"tensor(0.7317, device='cuda:2')","tensor([1.0000, 0.0351], device='cuda:2')","tensor(0.4556, device='cuda:2')","tensor(0.8645, device='cuda:2')"
20,0.436229,0.366922,0.640031,0.062906,0.566649,0.508986,0.871628,0.048946,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
21,0.419477,0.349870,0.668330,0.062924,0.570793,0.512089,0.834187,0.050362,"tensor(0.7171, device='cuda:2')","tensor([0.9865, 0.0175], device='cuda:2')","tensor(0.4338, device='cuda:2')","tensor(0.5281, device='cuda:2')"
22,0.402638,0.332234,0.686244,0.063542,0.574159,0.516414,0.895459,0.048791,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
23,0.392197,0.319938,0.713666,0.065123,0.577854,0.520892,0.843857,0.048524,"tensor(0.7122, device='cuda:2')","tensor([0.9730, 0.0351], device='cuda:2')","tensor(0.4467, device='cuda:2')","tensor(0.5285, device='cuda:2')"
24,0.380137,0.308919,0.694107,0.064276,0.551238,0.491123,0.851247,0.051603,"tensor(0.7268, device='cuda:2')","tensor([0.9730, 0.0877], device='cuda:2')","tensor(0.4944, device='cuda:2')","tensor(0.6451, device='cuda:2')"
25,0.373967,0.302298,0.704387,0.064625,0.619006,0.563615,0.986636,0.045525,"tensor(0.6634, device='cuda:2')","tensor([0.8311, 0.2281], device='cuda:2')","tensor(0.5273, device='cuda:2')","tensor(0.5393, device='cuda:2')"
26,0.360283,0.289000,0.717462,0.064108,0.593159,0.534165,0.925542,0.049738,"tensor(0.7220, device='cuda:2')","tensor([0.9595, 0.1053], device='cuda:2')","tensor(0.5034, device='cuda:2')","tensor(0.6179, device='cuda:2')"
27,0.347165,0.276031,0.695778,0.064177,0.643018,0.584653,1.037671,0.047988,"tensor(0.6488, device='cuda:2')","tensor([0.7905, 0.2807], device='cuda:2')","tensor(0.5362, device='cuda:2')","tensor(0.5405, device='cuda:2')"
28,0.341578,0.269347,0.720574,0.065026,0.615519,0.552842,0.989303,0.052784,"tensor(0.7220, device='cuda:2')","tensor([0.9662, 0.0877], device='cuda:2')","tensor(0.4915, device='cuda:2')","tensor(0.6167, device='cuda:2')"
29,0.332812,0.260985,0.699872,0.064829,0.608150,0.549851,0.966131,0.048638,"tensor(0.6780, device='cuda:2')","tensor([0.8378, 0.2632], device='cuda:2')","tensor(0.5512, device='cuda:2')","tensor(0.5658, device='cuda:2')"
30,0.325638,0.254447,0.696649,0.064224,0.593873,0.534397,0.943494,0.050042,"tensor(0.7024, device='cuda:2')","tensor([0.9122, 0.1579], device='cuda:2')","tensor(0.5218, device='cuda:2')","tensor(0.5734, device='cuda:2')"
