epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.758491,0.758491,0.572401,0.697165,0.697165,0.585898
1,0.667652,0.667652,0.521994,0.695729,0.695729,0.583378
2,0.641528,0.641528,0.512801,0.777655,0.777655,0.611857
3,0.624721,0.624721,0.506911,0.791998,0.791998,0.615595
4,0.614628,0.614628,0.502471,0.838382,0.838382,0.630432
5,0.607124,0.607124,0.499995,0.844269,0.844269,0.633869
6,0.602732,0.602732,0.496205,0.830696,0.830696,0.630853
7,0.601116,0.601116,0.496420,0.852672,0.852672,0.638830
