epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.441617,0.439803,0.467016,0.089611,0.560914,0.578944,0.308493,0.108368,0.712501,0.555298
1,0.404129,0.416800,0.226727,0.110797,0.540711,0.565460,0.194222,0.119756,0.699506,0.548505
2,0.390569,0.407938,0.147394,0.131547,0.534776,0.563494,0.132724,0.144091,0.694442,0.549736
3,0.389697,0.409054,0.118694,0.147270,0.534155,0.563693,0.120627,0.156651,0.696517,0.548973
4,0.382829,0.402089,0.113186,0.156166,0.532688,0.562729,0.112113,0.163761,0.698163,0.549907
5,0.379435,0.399128,0.103731,0.163473,0.528315,0.558500,0.105722,0.168896,0.690635,0.545896
6,0.377506,0.397308,0.100275,0.168480,0.530536,0.561003,0.103995,0.172831,0.686664,0.546990
7,0.376432,0.396209,0.099549,0.172710,0.535193,0.566000,0.103884,0.177229,0.700459,0.553367
8,0.376433,0.396206,0.099606,0.174382,0.527806,0.557961,0.105638,0.177919,0.687880,0.545312
9,0.377043,0.396285,0.107663,0.176126,0.527103,0.557170,0.106168,0.182544,0.690530,0.544575
