snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.388335,0.370740,0.388540,133.16 M Ops,13.39 M Ops,5.83 M Ops,0.1873 M,0.5804 %,38.86 uJ,0.370740,0.388540,0.665508
