loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.187409, 0.978378, 0.978715, 0.977901, 0.977644, 0.978715, 12.90 M Ops, 1.61 M Ops, 2.34 M Ops, 0.3959 M, 0.5267 %, 12.22 uJ, 1.000000, 0.942857, 0.977273, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.931035
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.187409, 0.978378, 0.978715, 0.977901, 0.977644, 0.978715, 12.90 M Ops, 1.61 M Ops, 2.34 M Ops, 0.3959 M, 0.5267 %, 12.22 uJ, 1.000000, 0.942857, 0.977273, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.931035
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.189378, 0.970270, 0.973665, 0.971084, 0.969337, 0.973665, 12.90 M Ops, 1.76 M Ops, 2.34 M Ops, 0.3959 M, 0.5316 %, 12.36 uJ, 1.000000, 0.942857, 0.954545, 0.954545, 1.000000, 1.000000, 1.000000, 0.980000, 0.931035
