epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.573979,0.573979,1.000000,0.874630,0.874630,0.000000,0.000000,1.626764,0.874953
1,0.553064,0.553064,1.000000,0.866028,0.866028,0.000000,0.000000,1.608953,0.865873
2,0.547783,0.547783,1.000000,0.862504,0.862504,0.000000,0.000000,1.600628,0.862244
3,0.544994,0.544994,1.000000,0.861770,0.861770,0.000000,0.000000,1.602249,0.862034
4,0.542145,0.542145,1.000000,0.862340,0.862340,0.000000,0.000000,1.603142,0.862174
5,0.539964,0.539964,1.000000,0.862021,0.862021,0.000000,0.000000,1.601832,0.862003
6,0.537736,0.537736,1.000000,0.858982,0.858982,0.000000,0.000000,1.601828,0.859239
7,0.536199,0.536199,1.000000,0.865139,0.865139,0.000000,0.000000,1.610466,0.864928
8,0.534511,0.534511,1.000000,0.860754,0.860754,0.000000,0.000000,1.602026,0.860738
9,0.533167,0.533167,1.000000,0.860241,0.860241,0.000000,0.000000,1.601097,0.860082
