loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.433732,0.413565,0.432642,130.19 M Ops,3.32 M Ops,104.25 M Ops,0.5707 M,0.2211 %,482.55 uJ,0.559965,0.521811,0.735786
