snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.337628,0.303329,0.337778,196.54 M Ops,13.36 M Ops,93.26 M Ops,0.5559 M,1.1376 %,441.03 uJ,0.370231,0.381184,0.802105
