loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.404012, 0.250951, 0.251166, 0.169668, 0.137805, 0.251166, 195.49 M Ops, 12.76 M Ops, 75.05 M Ops, 0.0453 M, 0.4039 %, 356.72 uJ, 0.696970, 0.000000, 0.000000, 0.307692
